 time index spike
0 18511.3 0 0
1 18511.3 1 0
2 18511.3 2 0
3 18511.3 3 0
4 18511.3 4 0
5 18511.3 5 0
6 18511.3 6 0
7 18511.3 7 0
8 18511.3 8 0
9 18511.3 9 0
10 18511.3 10 0
11 18511.3 11 0
12 18511.3 12 0
13 18511.3 13 0
14 18511.3 14 0
15 18511.3 15 0
16 18511.3 16 0
17 18511.3 17 0
18 18511.3 18 0
19 18511.3 19 0
20 18511.3 20 0
21 18511.3 21 0
22 18511.3 22 0
23 18511.3 23 0
24 18511.3 24 0
25 18511.3 25 0
26 18511.3 26 0
27 18511.3 27 0
28 18511.3 28 0
29 18511.3 29 0
30 18511.3 30 0
31 18511.3 31 0
32 18511.3 32 0
33 18511.3 33 0
34 18511.3 34 0
35 18511.3 35 0
36 18511.3 36 0
37 18511.3 37 0
38 18511.3 38 0
39 18511.3 39 0
40 18511.3 40 0
41 18511.3 41 0
42 18511.3 42 0
43 18511.3 43 0
44 18511.3 44 0
45 18511.3 45 0
46 18511.3 46 0
47 18511.3 47 0
48 18511.3 48 0
49 18511.3 49 0
50 18511.3 50 0
51 18511.3 51 0
52 18511.3 52 0
53 18511.3 53 0
54 18511.3 54 0
55 18511.3 55 0
56 18511.3 56 0
57 18511.3 57 0
58 18511.3 58 0
59 18511.3 59 0
60 18511.3 60 0
61 18511.3 61 0
62 18511.3 62 0
63 18511.3 63 0
64 18511.3 64 0
65 18511.3 65 0
66 18511.3 66 0
67 18511.3 67 0
68 18511.3 68 0
69 18511.3 69 0
70 18511.3 70 1
71 18511.3 71 0
72 18511.3 72 0
73 18511.3 73 0
74 18511.3 74 0
75 18511.3 75 0
76 18511.3 76 1
77 18511.3 77 0
78 18511.3 78 0
79 18511.3 79 0
80 18511.3 80 0
81 18511.3 81 0
82 18511.3 82 0
83 18511.3 83 0
84 18511.3 84 0
85 18511.3 85 0
86 18511.3 86 0
87 18511.3 87 0
88 18511.3 88 0
89 18511.3 89 0
90 18511.3 90 0
91 18511.3 91 0
92 18511.3 92 0
93 18511.3 93 0
94 18511.3 94 0
95 18511.3 95 0
96 18511.3 96 0
97 18511.3 97 0
98 18511.3 98 0
99 18511.3 99 0
100 18511.3 100 0
101 18511.4 0 0
102 18511.4 1 0
103 18511.4 2 0
104 18511.4 3 0
105 18511.4 4 0
106 18511.4 5 0
107 18511.4 6 0
108 18511.4 7 0
109 18511.4 8 0
110 18511.4 9 0
111 18511.4 10 0
112 18511.4 11 0
113 18511.4 12 0
114 18511.4 13 0
115 18511.4 14 0
116 18511.4 15 0
117 18511.4 16 0
118 18511.4 17 0
119 18511.4 18 0
120 18511.4 19 0
121 18511.4 20 0
122 18511.4 21 0
123 18511.4 22 0
124 18511.4 23 0
125 18511.4 24 0
126 18511.4 25 0
127 18511.4 26 0
128 18511.4 27 0
129 18511.4 28 0
130 18511.4 29 0
131 18511.4 30 0
132 18511.4 31 0
133 18511.4 32 0
134 18511.4 33 0
135 18511.4 34 0
136 18511.4 35 0
137 18511.4 36 0
138 18511.4 37 0
139 18511.4 38 0
140 18511.4 39 0
141 18511.4 40 0
142 18511.4 41 0
143 18511.4 42 0
144 18511.4 43 0
145 18511.4 44 0
146 18511.4 45 0
147 18511.4 46 0
148 18511.4 47 0
149 18511.4 48 1
150 18511.4 49 0
151 18511.4 50 0
152 18511.4 51 0
153 18511.4 52 0
154 18511.4 53 0
155 18511.4 54 0
156 18511.4 55 0
157 18511.4 56 0
158 18511.4 57 0
159 18511.4 58 0
160 18511.4 59 0
161 18511.4 60 0
162 18511.4 61 0
163 18511.4 62 0
164 18511.4 63 0
