 time index spike
0 54008.9 0 0
1 54008.9 1 0
2 54008.9 2 0
3 54008.9 3 0
4 54008.9 4 0
5 54008.9 5 0
6 54008.9 6 0
7 54008.9 7 0
8 54008.9 8 0
9 54008.9 9 0
10 54008.9 10 0
11 54008.9 11 0
12 54008.9 12 0
13 54008.9 13 0
14 54008.9 14 0
15 54008.9 15 0
16 54008.9 16 0
17 54008.9 17 0
18 54008.9 18 0
19 54008.9 19 0
20 54008.9 20 0
21 54008.9 21 0
22 54008.9 22 0
23 54008.9 23 0
24 54008.9 24 0
25 54008.9 25 0
26 54008.9 26 0
27 54008.9 27 0
28 54008.9 28 0
29 54008.9 29 0
30 54008.9 30 0
31 54008.9 31 0
32 54008.9 32 0
33 54008.9 33 0
34 54008.9 34 0
35 54008.9 35 0
36 54008.9 36 0
37 54008.9 37 0
38 54008.9 38 0
39 54008.9 39 0
40 54008.9 40 0
41 54008.9 41 0
42 54008.9 42 0
43 54008.9 43 0
44 54008.9 44 0
45 54008.9 45 0
46 54008.9 46 0
47 54008.9 47 0
48 54008.9 48 0
49 54008.9 49 0
50 54008.9 50 0
51 54008.9 51 0
52 54008.9 52 0
53 54008.9 53 0
54 54008.9 54 1
55 54008.9 55 0
56 54008.9 56 0
57 54008.9 57 0
58 54008.9 58 0
59 54008.9 59 0
60 54008.9 60 0
61 54008.9 61 0
62 54008.9 62 0
63 54008.9 63 0
64 54008.9 64 0
65 54008.9 65 0
66 54008.9 66 0
67 54008.9 67 0
68 54008.9 68 0
69 54008.9 69 0
70 54008.9 70 0
71 54008.9 71 0
72 54008.9 72 0
73 54008.9 73 0
74 54008.9 74 0
75 54008.9 75 0
76 54008.9 76 0
77 54008.9 77 0
78 54008.9 78 0
79 54008.9 79 0
80 54008.9 80 0
81 54008.9 81 0
82 54008.9 82 0
83 54008.9 83 0
84 54008.9 84 0
85 54008.9 85 0
86 54008.9 86 0
87 54008.9 87 0
88 54008.9 88 0
89 54008.9 89 0
90 54008.9 90 0
91 54008.9 91 0
92 54008.9 92 0
93 54008.9 93 0
94 54008.9 94 0
95 54008.9 95 0
96 54008.9 96 0
97 54008.9 97 0
98 54008.9 98 0
99 54008.9 99 0
100 54008.9 100 0
101 54009.4 0 0
102 54009.4 1 0
103 54009.4 2 0
104 54009.4 3 0
105 54009.4 4 0
106 54009.4 5 0
107 54009.4 6 0
108 54009.4 7 0
109 54009.4 8 0
110 54009.4 9 0
111 54009.4 10 0
112 54009.4 11 0
113 54009.4 12 0
114 54009.4 13 0
115 54009.4 14 0
116 54009.4 15 0
117 54009.4 16 0
118 54009.4 17 0
119 54009.4 18 0
120 54009.4 19 0
121 54009.4 20 0
122 54009.4 21 0
123 54009.4 22 0
124 54009.4 23 0
125 54009.4 24 0
126 54009.4 25 0
127 54009.4 26 0
128 54009.4 27 0
129 54009.4 28 0
130 54009.4 29 0
131 54009.4 30 0
132 54009.4 31 0
133 54009.4 32 0
134 54009.4 33 0
135 54009.4 34 0
136 54009.4 35 0
137 54009.4 36 0
138 54009.4 37 0
139 54009.4 38 0
140 54009.4 39 0
141 54009.4 40 0
142 54009.4 41 0
143 54009.4 42 0
144 54009.4 43 0
145 54009.4 44 0
146 54009.4 45 0
147 54009.4 46 0
148 54009.4 47 0
149 54009.4 48 0
150 54009.4 49 0
151 54009.4 50 0
152 54009.4 51 0
153 54009.4 52 0
154 54009.4 53 0
155 54009.4 54 0
156 54009.4 55 0
157 54009.4 56 0
158 54009.4 57 0
159 54009.4 58 0
160 54009.4 59 0
161 54009.4 60 0
162 54009.4 61 0
163 54009.4 62 0
164 54009.4 63 0
165 54009.4 64 0
166 54009.4 65 0
167 54009.4 66 0
168 54009.4 67 0
169 54009.4 68 0
170 54009.4 69 0
171 54009.4 70 0
172 54009.4 71 0
173 54009.4 72 0
174 54009.4 73 0
175 54009.4 74 0
176 54009.4 75 0
177 54009.4 76 0
178 54009.4 77 0
179 54009.4 78 0
180 54009.4 79 0
181 54009.4 80 0
182 54009.4 81 0
183 54009.4 82 0
184 54009.4 83 0
185 54009.4 84 0
186 54009.4 85 0
187 54009.4 86 0
188 54009.4 87 0
189 54009.4 88 0
190 54009.4 89 0
191 54009.4 90 0
192 54009.4 91 0
193 54009.4 92 0
194 54009.4 93 0
195 54009.4 94 1
196 54009.4 95 0
197 54009.4 96 0
198 54009.4 97 0
199 54009.4 98 0
200 54009.4 99 0
201 54009.4 100 0
202 54009.5 0 0
203 54009.5 1 0
204 54009.5 2 0
205 54009.5 3 0
206 54009.5 4 0
207 54009.5 5 0
208 54009.5 6 0
209 54009.5 7 0
210 54009.5 8 0
211 54009.5 9 0
212 54009.5 10 0
213 54009.5 11 0
214 54009.5 12 0
215 54009.5 13 0
216 54009.5 14 0
217 54009.5 15 0
218 54009.5 16 0
219 54009.5 17 0
220 54009.5 18 0
221 54009.5 19 0
222 54009.5 20 0
223 54009.5 21 0
224 54009.5 22 0
225 54009.5 23 0
226 54009.5 24 0
227 54009.5 25 0
228 54009.5 26 0
229 54009.5 27 0
230 54009.5 28 0
231 54009.5 29 0
232 54009.5 30 0
233 54009.5 31 0
234 54009.5 32 0
235 54009.5 33 0
236 54009.5 34 0
237 54009.5 35 0
238 54009.5 36 0
239 54009.5 37 0
240 54009.5 38 0
241 54009.5 39 0
242 54009.5 40 0
243 54009.5 41 0
244 54009.5 42 0
245 54009.5 43 0
246 54009.5 44 0
247 54009.5 45 0
248 54009.5 46 0
249 54009.5 47 1
250 54009.5 48 0
251 54009.5 49 0
