 time index spike
0 7008.1 0 0
1 7008.1 1 0
2 7008.1 2 0
3 7008.1 3 0
4 7008.1 4 0
5 7008.1 5 0
6 7008.1 6 0
7 7008.1 7 0
8 7008.1 8 0
9 7008.1 9 0
10 7008.1 10 0
11 7008.1 11 0
12 7008.1 12 0
13 7008.1 13 0
14 7008.1 14 0
15 7008.1 15 0
16 7008.1 16 0
17 7008.1 17 0
18 7008.1 18 0
19 7008.1 19 0
20 7008.1 20 0
21 7008.1 21 0
22 7008.1 22 0
23 7008.1 23 0
24 7008.1 24 0
25 7008.1 25 0
26 7008.1 26 0
27 7008.1 27 0
28 7008.1 28 0
29 7008.1 29 0
30 7008.1 30 0
31 7008.1 31 0
32 7008.1 32 0
33 7008.1 33 0
34 7008.1 34 0
35 7008.1 35 0
36 7008.1 36 0
37 7008.1 37 0
38 7008.1 38 0
39 7008.1 39 0
40 7008.1 40 0
41 7008.1 41 0
42 7008.1 42 0
43 7008.1 43 0
44 7008.1 44 0
45 7008.1 45 0
46 7008.1 46 0
47 7008.1 47 0
48 7008.1 48 0
49 7008.1 49 0
50 7008.1 50 0
51 7008.1 51 0
52 7008.1 52 0
53 7008.1 53 0
54 7008.1 54 0
55 7008.1 55 0
56 7008.1 56 0
57 7008.1 57 0
58 7008.1 58 0
59 7008.1 59 0
60 7008.1 60 0
61 7008.1 61 0
62 7008.1 62 0
63 7008.1 63 0
64 7008.1 64 0
65 7008.1 65 0
66 7008.1 66 0
67 7008.1 67 0
68 7008.1 68 1
69 7008.1 69 0
70 7008.1 70 0
71 7008.1 71 0
72 7008.1 72 0
73 7008.1 73 0
74 7008.1 74 0
75 7008.1 75 0
76 7008.1 76 0
77 7008.1 77 0
78 7008.1 78 0
79 7008.1 79 0
80 7008.1 80 0
81 7008.1 81 0
82 7008.1 82 0
83 7008.1 83 0
84 7008.1 84 0
85 7008.1 85 0
86 7008.1 86 0
87 7008.1 87 0
88 7008.1 88 0
89 7008.1 89 0
90 7008.1 90 0
91 7008.1 91 0
92 7008.1 92 0
93 7008.1 93 0
94 7008.1 94 0
95 7008.1 95 0
96 7008.1 96 1
97 7008.1 97 0
98 7008.1 98 0
99 7008.1 99 0
100 7008.1 100 0
101 7008.2 0 0
102 7008.2 1 0
103 7008.2 2 0
104 7008.2 3 0
105 7008.2 4 0
106 7008.2 5 0
107 7008.2 6 0
108 7008.2 7 0
109 7008.2 8 0
110 7008.2 9 0
111 7008.2 10 0
112 7008.2 11 0
113 7008.2 12 0
114 7008.2 13 0
115 7008.2 14 0
116 7008.2 15 0
117 7008.2 16 0
118 7008.2 17 0
119 7008.2 18 0
120 7008.2 19 0
121 7008.2 20 0
122 7008.2 21 0
123 7008.2 22 0
124 7008.2 23 0
125 7008.2 24 0
126 7008.2 25 0
127 7008.2 26 0
128 7008.2 27 0
129 7008.2 28 0
130 7008.2 29 0
131 7008.2 30 0
132 7008.2 31 0
133 7008.2 32 0
134 7008.2 33 0
135 7008.2 34 0
136 7008.2 35 0
137 7008.2 36 0
138 7008.2 37 0
139 7008.2 38 0
140 7008.2 39 0
141 7008.2 40 0
142 7008.2 41 0
143 7008.2 42 0
144 7008.2 43 0
145 7008.2 44 0
146 7008.2 45 0
147 7008.2 46 0
148 7008.2 47 0
149 7008.2 48 0
150 7008.2 49 0
151 7008.2 50 0
152 7008.2 51 0
153 7008.2 52 0
154 7008.2 53 0
155 7008.2 54 0
156 7008.2 55 0
157 7008.2 56 0
158 7008.2 57 0
159 7008.2 58 0
160 7008.2 59 0
161 7008.2 60 0
162 7008.2 61 0
163 7008.2 62 0
164 7008.2 63 0
165 7008.2 64 0
166 7008.2 65 0
167 7008.2 66 0
168 7008.2 67 0
169 7008.2 68 0
170 7008.2 69 0
171 7008.2 70 0
172 7008.2 71 0
173 7008.2 72 0
174 7008.2 73 0
175 7008.2 74 0
176 7008.2 75 0
177 7008.2 76 0
178 7008.2 77 0
179 7008.2 78 0
180 7008.2 79 0
181 7008.2 80 0
182 7008.2 81 1
183 7008.2 82 0
184 7008.2 83 0
185 7008.2 84 0
186 7008.2 85 0
187 7008.2 86 0
188 7008.2 87 0
189 7008.2 88 0
190 7008.2 89 0
191 7008.2 90 0
192 7008.2 91 0
193 7008.2 92 0
194 7008.2 93 0
195 7008.2 94 0
196 7008.2 95 0
197 7008.2 96 0
198 7008.2 97 0
199 7008.2 98 0
200 7008.2 99 0
201 7008.2 100 0
202 7008.3 0 0
203 7008.3 1 0
204 7008.3 2 0
205 7008.3 3 0
206 7008.3 4 0
207 7008.3 5 1
208 7008.3 6 0
209 7008.3 7 0
210 7008.3 8 0
211 7008.3 9 0
212 7008.3 10 0
213 7008.3 11 0
214 7008.3 12 0
215 7008.3 13 0
216 7008.3 14 0
217 7008.3 15 0
218 7008.3 16 0
219 7008.3 17 0
220 7008.3 18 0
221 7008.3 19 0
222 7008.3 20 0
223 7008.3 21 0
224 7008.3 22 0
225 7008.3 23 0
226 7008.3 24 0
227 7008.3 25 0
228 7008.3 26 0
229 7008.3 27 0
230 7008.3 28 0
231 7008.3 29 0
232 7008.3 30 0
233 7008.3 31 0
234 7008.3 32 1
235 7008.3 33 0
236 7008.3 34 0
237 7008.3 35 0
238 7008.3 36 0
239 7008.3 37 0
240 7008.3 38 0
241 7008.3 39 0
242 7008.3 40 0
243 7008.3 41 0
244 7008.3 42 0
245 7008.3 43 0
246 7008.3 44 0
247 7008.3 45 0
248 7008.3 46 0
249 7008.3 47 0
250 7008.3 48 0
251 7008.3 49 0
252 7008.3 50 0
253 7008.3 51 0
254 7008.3 52 0
255 7008.3 53 0
256 7008.3 54 0
257 7008.3 55 0
258 7008.3 56 0
259 7008.3 57 0
260 7008.3 58 0
261 7008.3 59 0
262 7008.3 60 0
263 7008.3 61 0
264 7008.3 62 0
265 7008.3 63 0
266 7008.3 64 0
267 7008.3 65 0
268 7008.3 66 0
269 7008.3 67 0
270 7008.3 68 0
271 7008.3 69 0
272 7008.3 70 0
273 7008.3 71 1
274 7008.3 72 0
275 7008.3 73 0
276 7008.3 74 0
277 7008.3 75 0
278 7008.3 76 0
279 7008.3 77 0
280 7008.3 78 0
281 7008.3 79 0
282 7008.3 80 0
283 7008.3 81 0
284 7008.3 82 0
285 7008.3 83 0
286 7008.3 84 0
287 7008.3 85 0
288 7008.3 86 0
289 7008.3 87 0
290 7008.3 88 0
291 7008.3 89 0
292 7008.3 90 0
293 7008.3 91 0
294 7008.3 92 0
295 7008.3 93 0
296 7008.3 94 0
297 7008.3 95 0
298 7008.3 96 0
299 7008.3 97 1
300 7008.3 98 0
301 7008.3 99 0
302 7008.3 100 0
303 7008.4 0 0
304 7008.4 1 0
305 7008.4 2 1
306 7008.4 3 0
307 7008.4 4 0
308 7008.4 5 0
309 7008.4 6 0
310 7008.4 7 0
311 7008.4 8 0
312 7008.4 9 0
313 7008.4 10 0
314 7008.4 11 0
315 7008.4 12 0
316 7008.4 13 0
317 7008.4 14 0
318 7008.4 15 0
319 7008.4 16 0
320 7008.4 17 0
321 7008.4 18 1
322 7008.4 19 0
323 7008.4 20 0
324 7008.4 21 0
325 7008.4 22 0
326 7008.4 23 0
327 7008.4 24 0
328 7008.4 25 0
329 7008.4 26 0
330 7008.4 27 0
331 7008.4 28 0
332 7008.4 29 0
333 7008.4 30 0
334 7008.4 31 0
335 7008.4 32 0
336 7008.4 33 0
337 7008.4 34 0
338 7008.4 35 0
339 7008.4 36 0
340 7008.4 37 0
341 7008.4 38 0
342 7008.4 39 0
343 7008.4 40 1
344 7008.4 41 0
345 7008.4 42 0
346 7008.4 43 0
347 7008.4 44 0
348 7008.4 45 0
349 7008.4 46 0
350 7008.4 47 0
351 7008.4 48 0
352 7008.4 49 0
353 7008.4 50 0
354 7008.4 51 0
355 7008.4 52 0
356 7008.4 53 0
357 7008.4 54 0
358 7008.4 55 0
359 7008.4 56 1
360 7008.4 57 0
361 7008.4 58 0
362 7008.4 59 1
363 7008.4 60 0
364 7008.4 61 0
365 7008.4 62 0
366 7008.4 63 0
367 7008.4 64 0
368 7008.4 65 0
369 7008.4 66 0
370 7008.4 67 0
371 7008.4 68 0
372 7008.4 69 0
373 7008.4 70 0
374 7008.4 71 0
375 7008.4 72 0
376 7008.4 73 0
377 7008.4 74 0
378 7008.4 75 1
379 7008.4 76 0
380 7008.4 77 0
381 7008.4 78 0
382 7008.4 79 0
383 7008.4 80 0
384 7008.4 81 0
385 7008.4 82 0
386 7008.4 83 0
387 7008.4 84 0
388 7008.4 85 0
389 7008.4 86 0
390 7008.4 87 0
391 7008.4 88 0
392 7008.4 89 0
393 7008.4 90 0
394 7008.4 91 0
395 7008.4 92 0
396 7008.4 93 0
397 7008.4 94 0
398 7008.4 95 0
399 7008.4 96 0
400 7008.4 97 0
401 7008.4 98 0
402 7008.4 99 0
403 7008.4 100 0
404 7008.5 0 0
405 7008.5 1 0
406 7008.5 2 0
407 7008.5 3 0
408 7008.5 4 0
409 7008.5 5 0
410 7008.5 6 0
411 7008.5 7 0
412 7008.5 8 0
413 7008.5 9 0
414 7008.5 10 0
415 7008.5 11 0
416 7008.5 12 0
417 7008.5 13 0
418 7008.5 14 0
419 7008.5 15 0
420 7008.5 16 0
421 7008.5 17 0
422 7008.5 18 0
423 7008.5 19 0
424 7008.5 20 0
425 7008.5 21 0
426 7008.5 22 0
427 7008.5 23 0
428 7008.5 24 0
429 7008.5 25 0
430 7008.5 26 0
431 7008.5 27 0
432 7008.5 28 0
433 7008.5 29 0
434 7008.5 30 0
435 7008.5 31 0
436 7008.5 32 0
437 7008.5 33 0
438 7008.5 34 0
439 7008.5 35 1
