 time index spike
0 68509.7 0 0
1 68509.7 1 0
2 68509.7 2 0
3 68509.7 3 0
4 68509.7 4 0
5 68509.7 5 0
6 68509.7 6 0
7 68509.7 7 1
8 68509.7 8 0
9 68509.7 9 0
10 68509.7 10 0
11 68509.7 11 0
12 68509.7 12 0
13 68509.7 13 0
14 68509.7 14 0
15 68509.7 15 0
16 68509.7 16 0
17 68509.7 17 0
18 68509.7 18 0
19 68509.7 19 0
20 68509.7 20 0
21 68509.7 21 0
22 68509.7 22 0
23 68509.7 23 0
24 68509.7 24 0
25 68509.7 25 0
26 68509.7 26 0
27 68509.7 27 0
28 68509.7 28 0
29 68509.7 29 0
30 68509.7 30 0
31 68509.7 31 0
32 68509.7 32 0
33 68509.7 33 0
34 68509.7 34 0
35 68509.7 35 0
36 68509.7 36 0
37 68509.7 37 0
38 68509.7 38 0
39 68509.7 39 0
40 68509.7 40 0
41 68509.7 41 0
42 68509.7 42 0
43 68509.7 43 0
44 68509.7 44 0
45 68509.7 45 0
46 68509.7 46 0
47 68509.7 47 0
48 68509.7 48 0
49 68509.7 49 0
50 68509.7 50 0
51 68509.7 51 0
52 68509.7 52 0
53 68509.7 53 0
54 68509.7 54 0
55 68509.7 55 0
56 68509.7 56 0
57 68509.7 57 0
58 68509.7 58 0
59 68509.7 59 0
60 68509.7 60 0
61 68509.7 61 0
62 68509.7 62 0
63 68509.7 63 0
64 68509.7 64 0
65 68509.7 65 0
66 68509.7 66 0
67 68509.7 67 0
68 68509.7 68 0
69 68509.7 69 0
70 68509.7 70 0
71 68509.7 71 0
72 68509.7 72 0
73 68509.7 73 0
74 68509.7 74 0
75 68509.7 75 0
76 68509.7 76 0
77 68509.7 77 0
78 68509.7 78 0
79 68509.7 79 0
80 68509.7 80 0
81 68509.7 81 0
82 68509.7 82 0
83 68509.7 83 0
84 68509.7 84 0
85 68509.7 85 0
86 68509.7 86 0
87 68509.7 87 0
88 68509.7 88 0
89 68509.7 89 0
90 68509.7 90 0
91 68509.7 91 0
92 68509.7 92 0
93 68509.7 93 0
94 68509.7 94 0
95 68509.7 95 0
96 68509.7 96 0
97 68509.7 97 0
98 68509.7 98 0
99 68509.7 99 0
100 68509.7 100 0
101 68510.6 0 0
102 68510.6 1 0
103 68510.6 2 0
104 68510.6 3 0
105 68510.6 4 0
106 68510.6 5 0
107 68510.6 6 0
108 68510.6 7 0
109 68510.6 8 0
110 68510.6 9 0
111 68510.6 10 0
112 68510.6 11 0
113 68510.6 12 0
114 68510.6 13 0
115 68510.6 14 0
116 68510.6 15 0
117 68510.6 16 0
118 68510.6 17 0
119 68510.6 18 0
120 68510.6 19 0
121 68510.6 20 0
122 68510.6 21 0
123 68510.6 22 0
124 68510.6 23 0
125 68510.6 24 0
126 68510.6 25 0
127 68510.6 26 0
128 68510.6 27 0
129 68510.6 28 0
130 68510.6 29 0
131 68510.6 30 1
132 68510.6 31 0
133 68510.6 32 0
134 68510.6 33 0
135 68510.6 34 0
136 68510.6 35 0
137 68510.6 36 0
138 68510.6 37 0
139 68510.6 38 0
140 68510.6 39 0
141 68510.6 40 0
142 68510.6 41 0
143 68510.6 42 0
144 68510.6 43 0
145 68510.6 44 0
146 68510.6 45 0
147 68510.6 46 0
148 68510.6 47 0
149 68510.6 48 0
150 68510.6 49 0
151 68510.6 50 0
152 68510.6 51 0
153 68510.6 52 0
154 68510.6 53 0
155 68510.6 54 0
156 68510.6 55 0
157 68510.6 56 0
158 68510.6 57 0
