 time index spike
0 8510.8 0 0
1 8510.8 1 0
2 8510.8 2 0
3 8510.8 3 0
4 8510.8 4 0
5 8510.8 5 0
6 8510.8 6 0
7 8510.8 7 0
8 8510.8 8 0
9 8510.8 9 0
10 8510.8 10 0
11 8510.8 11 0
12 8510.8 12 0
13 8510.8 13 0
14 8510.8 14 0
15 8510.8 15 1
16 8510.8 16 1
17 8510.8 17 0
18 8510.8 18 0
19 8510.8 19 0
20 8510.8 20 0
21 8510.8 21 0
22 8510.8 22 0
23 8510.8 23 0
24 8510.8 24 0
25 8510.8 25 0
26 8510.8 26 0
27 8510.8 27 0
28 8510.8 28 0
29 8510.8 29 0
30 8510.8 30 0
31 8510.8 31 0
32 8510.8 32 0
33 8510.8 33 0
34 8510.8 34 0
35 8510.8 35 0
36 8510.8 36 0
37 8510.8 37 0
38 8510.8 38 0
39 8510.8 39 0
40 8510.8 40 0
41 8510.8 41 0
42 8510.8 42 0
43 8510.8 43 0
44 8510.8 44 0
45 8510.8 45 0
46 8510.8 46 0
47 8510.8 47 0
48 8510.8 48 0
49 8510.8 49 0
50 8510.8 50 0
51 8510.8 51 0
52 8510.8 52 0
53 8510.8 53 1
54 8510.8 54 0
55 8510.8 55 0
56 8510.8 56 0
57 8510.8 57 0
58 8510.8 58 0
59 8510.8 59 0
60 8510.8 60 0
61 8510.8 61 0
62 8510.8 62 0
63 8510.8 63 0
64 8510.8 64 0
65 8510.8 65 0
66 8510.8 66 0
67 8510.8 67 0
68 8510.8 68 0
69 8510.8 69 0
70 8510.8 70 0
71 8510.8 71 0
72 8510.8 72 0
73 8510.8 73 0
74 8510.8 74 0
75 8510.8 75 0
76 8510.8 76 0
77 8510.8 77 0
78 8510.8 78 0
79 8510.8 79 0
80 8510.8 80 1
81 8510.8 81 0
82 8510.8 82 0
83 8510.8 83 0
84 8510.8 84 0
85 8510.8 85 0
86 8510.8 86 0
87 8510.8 87 0
88 8510.8 88 0
89 8510.8 89 0
90 8510.8 90 0
91 8510.8 91 0
92 8510.8 92 0
93 8510.8 93 0
94 8510.8 94 0
95 8510.8 95 0
96 8510.8 96 0
97 8510.8 97 0
98 8510.8 98 0
99 8510.8 99 0
100 8510.8 100 0
101 8510.9 0 0
102 8510.9 1 0
103 8510.9 2 0
104 8510.9 3 0
105 8510.9 4 0
106 8510.9 5 0
107 8510.9 6 0
108 8510.9 7 0
109 8510.9 8 0
110 8510.9 9 0
111 8510.9 10 0
112 8510.9 11 0
113 8510.9 12 0
114 8510.9 13 0
115 8510.9 14 0
116 8510.9 15 0
117 8510.9 16 0
118 8510.9 17 0
119 8510.9 18 0
120 8510.9 19 1
121 8510.9 20 0
122 8510.9 21 0
123 8510.9 22 0
124 8510.9 23 0
125 8510.9 24 0
126 8510.9 25 0
127 8510.9 26 0
128 8510.9 27 0
129 8510.9 28 0
130 8510.9 29 0
131 8510.9 30 0
132 8510.9 31 0
133 8510.9 32 0
134 8510.9 33 0
135 8510.9 34 0
136 8510.9 35 0
137 8510.9 36 0
138 8510.9 37 0
139 8510.9 38 0
140 8510.9 39 0
141 8510.9 40 0
142 8510.9 41 0
143 8510.9 42 0
144 8510.9 43 0
145 8510.9 44 0
146 8510.9 45 0
147 8510.9 46 0
148 8510.9 47 0
149 8510.9 48 0
150 8510.9 49 0
151 8510.9 50 0
152 8510.9 51 0
153 8510.9 52 0
154 8510.9 53 0
155 8510.9 54 0
156 8510.9 55 0
157 8510.9 56 0
158 8510.9 57 0
159 8510.9 58 0
160 8510.9 59 0
161 8510.9 60 0
162 8510.9 61 0
163 8510.9 62 0
164 8510.9 63 0
165 8510.9 64 0
166 8510.9 65 0
167 8510.9 66 0
168 8510.9 67 0
169 8510.9 68 0
170 8510.9 69 0
171 8510.9 70 0
172 8510.9 71 0
173 8510.9 72 0
174 8510.9 73 0
175 8510.9 74 0
176 8510.9 75 0
177 8510.9 76 0
178 8510.9 77 0
179 8510.9 78 0
180 8510.9 79 0
181 8510.9 80 0
182 8510.9 81 0
183 8510.9 82 0
184 8510.9 83 0
185 8510.9 84 0
186 8510.9 85 0
187 8510.9 86 0
188 8510.9 87 0
189 8510.9 88 0
190 8510.9 89 0
191 8510.9 90 0
192 8510.9 91 0
193 8510.9 92 0
194 8510.9 93 0
195 8510.9 94 1
196 8510.9 95 0
197 8510.9 96 0
198 8510.9 97 0
199 8510.9 98 0
200 8510.9 99 0
201 8510.9 100 0
202 8511.0 0 0
203 8511.0 1 1
204 8511.0 2 0
205 8511.0 3 0
206 8511.0 4 0
207 8511.0 5 0
208 8511.0 6 0
209 8511.0 7 0
210 8511.0 8 0
211 8511.0 9 0
212 8511.0 10 0
213 8511.0 11 0
214 8511.0 12 0
215 8511.0 13 0
216 8511.0 14 0
217 8511.0 15 0
218 8511.0 16 0
219 8511.0 17 0
220 8511.0 18 0
221 8511.0 19 0
222 8511.0 20 1
223 8511.0 21 0
224 8511.0 22 0
225 8511.0 23 0
226 8511.0 24 0
227 8511.0 25 0
228 8511.0 26 0
229 8511.0 27 0
230 8511.0 28 0
231 8511.0 29 0
232 8511.0 30 0
233 8511.0 31 0
234 8511.0 32 0
235 8511.0 33 0
236 8511.0 34 0
237 8511.0 35 0
238 8511.0 36 1
239 8511.0 37 0
240 8511.0 38 0
241 8511.0 39 0
242 8511.0 40 0
243 8511.0 41 0
244 8511.0 42 0
245 8511.0 43 0
246 8511.0 44 0
247 8511.0 45 0
248 8511.0 46 0
249 8511.0 47 0
250 8511.0 48 0
251 8511.0 49 0
252 8511.0 50 0
253 8511.0 51 0
254 8511.0 52 0
255 8511.0 53 0
256 8511.0 54 0
257 8511.0 55 0
258 8511.0 56 0
259 8511.0 57 0
260 8511.0 58 0
261 8511.0 59 0
262 8511.0 60 0
263 8511.0 61 0
264 8511.0 62 0
265 8511.0 63 0
266 8511.0 64 0
267 8511.0 65 0
268 8511.0 66 0
269 8511.0 67 0
270 8511.0 68 0
271 8511.0 69 0
272 8511.0 70 0
273 8511.0 71 0
274 8511.0 72 0
275 8511.0 73 0
276 8511.0 74 1
277 8511.0 75 0
278 8511.0 76 0
279 8511.0 77 0
280 8511.0 78 0
281 8511.0 79 0
282 8511.0 80 0
283 8511.0 81 0
284 8511.0 82 0
285 8511.0 83 0
286 8511.0 84 0
287 8511.0 85 0
288 8511.0 86 0
289 8511.0 87 0
290 8511.0 88 0
291 8511.0 89 0
292 8511.0 90 0
293 8511.0 91 0
294 8511.0 92 0
295 8511.0 93 0
296 8511.0 94 0
297 8511.0 95 0
298 8511.0 96 0
299 8511.0 97 0
300 8511.0 98 0
301 8511.0 99 0
302 8511.0 100 0
303 8511.1 0 0
304 8511.1 1 0
305 8511.1 2 0
306 8511.1 3 0
307 8511.1 4 0
308 8511.1 5 0
309 8511.1 6 0
310 8511.1 7 0
311 8511.1 8 0
312 8511.1 9 0
313 8511.1 10 0
314 8511.1 11 0
315 8511.1 12 0
316 8511.1 13 0
317 8511.1 14 0
318 8511.1 15 0
319 8511.1 16 0
320 8511.1 17 0
321 8511.1 18 0
322 8511.1 19 0
323 8511.1 20 0
324 8511.1 21 0
325 8511.1 22 0
326 8511.1 23 0
327 8511.1 24 0
328 8511.1 25 0
329 8511.1 26 0
330 8511.1 27 0
331 8511.1 28 0
332 8511.1 29 0
333 8511.1 30 0
334 8511.1 31 0
335 8511.1 32 0
336 8511.1 33 0
337 8511.1 34 0
338 8511.1 35 0
339 8511.1 36 0
340 8511.1 37 0
341 8511.1 38 0
342 8511.1 39 0
343 8511.1 40 0
344 8511.1 41 0
345 8511.1 42 0
346 8511.1 43 0
347 8511.1 44 0
348 8511.1 45 0
349 8511.1 46 0
350 8511.1 47 0
351 8511.1 48 0
352 8511.1 49 0
353 8511.1 50 0
354 8511.1 51 0
355 8511.1 52 0
356 8511.1 53 0
357 8511.1 54 1
358 8511.1 55 0
359 8511.1 56 0
360 8511.1 57 0
361 8511.1 58 0
362 8511.1 59 0
363 8511.1 60 0
364 8511.1 61 0
365 8511.1 62 0
366 8511.1 63 0
367 8511.1 64 0
368 8511.1 65 0
369 8511.1 66 0
370 8511.1 67 0
371 8511.1 68 0
372 8511.1 69 0
373 8511.1 70 0
374 8511.1 71 0
375 8511.1 72 0
376 8511.1 73 0
377 8511.1 74 0
378 8511.1 75 0
379 8511.1 76 0
380 8511.1 77 0
381 8511.1 78 0
382 8511.1 79 0
383 8511.1 80 0
384 8511.1 81 0
385 8511.1 82 0
386 8511.1 83 0
387 8511.1 84 0
388 8511.1 85 0
389 8511.1 86 0
390 8511.1 87 0
391 8511.1 88 0
392 8511.1 89 0
393 8511.1 90 0
394 8511.1 91 0
395 8511.1 92 0
396 8511.1 93 0
397 8511.1 94 0
398 8511.1 95 0
399 8511.1 96 0
400 8511.1 97 0
401 8511.1 98 0
402 8511.1 99 0
403 8511.1 100 0
404 8511.2 0 0
405 8511.2 1 0
406 8511.2 2 0
407 8511.2 3 0
408 8511.2 4 0
409 8511.2 5 0
410 8511.2 6 1
411 8511.2 7 0
412 8511.2 8 0
413 8511.2 9 0
414 8511.2 10 1
415 8511.2 11 0
416 8511.2 12 0
417 8511.2 13 0
418 8511.2 14 0
419 8511.2 15 0
420 8511.2 16 0
421 8511.2 17 0
422 8511.2 18 1
423 8511.2 19 0
424 8511.2 20 0
425 8511.2 21 0
426 8511.2 22 0
427 8511.2 23 0
428 8511.2 24 0
429 8511.2 25 0
430 8511.2 26 0
431 8511.2 27 0
432 8511.2 28 0
433 8511.2 29 0
434 8511.2 30 0
435 8511.2 31 0
436 8511.2 32 1
437 8511.2 33 0
438 8511.2 34 0
439 8511.2 35 0
440 8511.2 36 0
441 8511.2 37 0
442 8511.2 38 0
443 8511.2 39 0
444 8511.2 40 0
445 8511.2 41 0
446 8511.2 42 1
447 8511.2 43 0
448 8511.2 44 0
449 8511.2 45 0
450 8511.2 46 0
451 8511.2 47 0
452 8511.2 48 0
453 8511.2 49 0
454 8511.2 50 0
455 8511.2 51 0
456 8511.2 52 0
457 8511.2 53 0
458 8511.2 54 0
459 8511.2 55 0
460 8511.2 56 0
461 8511.2 57 0
462 8511.2 58 0
463 8511.2 59 0
464 8511.2 60 0
465 8511.2 61 0
466 8511.2 62 0
467 8511.2 63 0
468 8511.2 64 0
469 8511.2 65 0
470 8511.2 66 0
471 8511.2 67 0
472 8511.2 68 0
473 8511.2 69 1
474 8511.2 70 0
475 8511.2 71 1
476 8511.2 72 0
477 8511.2 73 0
478 8511.2 74 0
479 8511.2 75 0
480 8511.2 76 0
481 8511.2 77 0
482 8511.2 78 0
483 8511.2 79 0
484 8511.2 80 0
485 8511.2 81 0
486 8511.2 82 0
487 8511.2 83 0
488 8511.2 84 0
489 8511.2 85 0
490 8511.2 86 0
491 8511.2 87 0
492 8511.2 88 0
493 8511.2 89 1
494 8511.2 90 0
495 8511.2 91 0
496 8511.2 92 0
497 8511.2 93 0
498 8511.2 94 0
499 8511.2 95 0
500 8511.2 96 1
501 8511.2 97 0
502 8511.2 98 0
503 8511.2 99 0
504 8511.2 100 0
505 8511.3 0 0
506 8511.3 1 0
507 8511.3 2 0
508 8511.3 3 0
509 8511.3 4 0
510 8511.3 5 0
511 8511.3 6 0
512 8511.3 7 0
513 8511.3 8 0
514 8511.3 9 0
515 8511.3 10 0
516 8511.3 11 0
517 8511.3 12 0
518 8511.3 13 0
519 8511.3 14 0
520 8511.3 15 0
521 8511.3 16 0
522 8511.3 17 0
523 8511.3 18 0
524 8511.3 19 0
525 8511.3 20 0
526 8511.3 21 0
527 8511.3 22 0
528 8511.3 23 0
529 8511.3 24 0
530 8511.3 25 0
531 8511.3 26 0
532 8511.3 27 0
533 8511.3 28 0
534 8511.3 29 0
535 8511.3 30 0
536 8511.3 31 0
537 8511.3 32 0
538 8511.3 33 0
539 8511.3 34 0
540 8511.3 35 0
541 8511.3 36 0
542 8511.3 37 0
543 8511.3 38 0
544 8511.3 39 0
545 8511.3 40 0
546 8511.3 41 0
547 8511.3 42 0
548 8511.3 43 0
549 8511.3 44 0
550 8511.3 45 0
551 8511.3 46 0
552 8511.3 47 1
553 8511.3 48 1
554 8511.3 49 0
555 8511.3 50 0
556 8511.3 51 1
557 8511.3 52 0
558 8511.3 53 0
559 8511.3 54 0
560 8511.3 55 0
561 8511.3 56 0
562 8511.3 57 0
563 8511.3 58 0
564 8511.3 59 0
565 8511.3 60 0
566 8511.3 61 0
567 8511.3 62 0
568 8511.3 63 0
569 8511.3 64 0
570 8511.3 65 0
571 8511.3 66 0
572 8511.3 67 0
573 8511.3 68 0
574 8511.3 69 0
575 8511.3 70 0
576 8511.3 71 0
577 8511.3 72 0
578 8511.3 73 0
579 8511.3 74 0
580 8511.3 75 0
581 8511.3 76 0
582 8511.3 77 0
583 8511.3 78 0
584 8511.3 79 0
585 8511.3 80 0
586 8511.3 81 0
587 8511.3 82 0
588 8511.3 83 0
589 8511.3 84 0
590 8511.3 85 0
591 8511.3 86 0
592 8511.3 87 0
593 8511.3 88 0
594 8511.3 89 0
595 8511.3 90 0
596 8511.3 91 0
597 8511.3 92 0
598 8511.3 93 0
599 8511.3 94 0
600 8511.3 95 0
601 8511.3 96 0
602 8511.3 97 0
603 8511.3 98 0
604 8511.3 99 0
605 8511.3 100 0
606 8511.4 0 0
607 8511.4 1 0
608 8511.4 2 0
609 8511.4 3 0
610 8511.4 4 0
611 8511.4 5 1
612 8511.4 6 0
613 8511.4 7 0
614 8511.4 8 0
615 8511.4 9 0
616 8511.4 10 0
617 8511.4 11 0
618 8511.4 12 1
619 8511.4 13 0
620 8511.4 14 0
621 8511.4 15 0
622 8511.4 16 0
623 8511.4 17 1
624 8511.4 18 0
625 8511.4 19 0
626 8511.4 20 0
627 8511.4 21 0
628 8511.4 22 0
629 8511.4 23 1
630 8511.4 24 0
631 8511.4 25 0
632 8511.4 26 0
633 8511.4 27 0
634 8511.4 28 0
635 8511.4 29 0
636 8511.4 30 0
637 8511.4 31 0
638 8511.4 32 0
639 8511.4 33 0
640 8511.4 34 1
641 8511.4 35 0
642 8511.4 36 0
643 8511.4 37 0
644 8511.4 38 0
645 8511.4 39 0
646 8511.4 40 0
647 8511.4 41 0
648 8511.4 42 0
649 8511.4 43 0
650 8511.4 44 0
651 8511.4 45 0
652 8511.4 46 0
653 8511.4 47 0
654 8511.4 48 0
655 8511.4 49 0
656 8511.4 50 0
657 8511.4 51 0
658 8511.4 52 0
659 8511.4 53 0
660 8511.4 54 0
661 8511.4 55 0
662 8511.4 56 0
663 8511.4 57 0
664 8511.4 58 0
665 8511.4 59 0
666 8511.4 60 0
667 8511.4 61 0
668 8511.4 62 0
669 8511.4 63 0
670 8511.4 64 0
671 8511.4 65 0
672 8511.4 66 0
673 8511.4 67 0
674 8511.4 68 0
675 8511.4 69 0
676 8511.4 70 0
677 8511.4 71 0
678 8511.4 72 0
679 8511.4 73 0
680 8511.4 74 0
681 8511.4 75 0
682 8511.4 76 0
683 8511.4 77 0
684 8511.4 78 0
685 8511.4 79 0
686 8511.4 80 0
687 8511.4 81 0
688 8511.4 82 0
689 8511.4 83 0
690 8511.4 84 0
691 8511.4 85 0
692 8511.4 86 0
693 8511.4 87 0
694 8511.4 88 0
695 8511.4 89 0
696 8511.4 90 0
697 8511.4 91 0
698 8511.4 92 0
699 8511.4 93 0
700 8511.4 94 0
701 8511.4 95 0
702 8511.4 96 0
703 8511.4 97 0
704 8511.4 98 0
705 8511.4 99 0
706 8511.4 100 0
707 8511.5 0 0
708 8511.5 1 0
709 8511.5 2 1
710 8511.5 3 0
711 8511.5 4 0
712 8511.5 5 0
713 8511.5 6 0
714 8511.5 7 0
715 8511.5 8 0
716 8511.5 9 0
717 8511.5 10 0
718 8511.5 11 0
719 8511.5 12 0
720 8511.5 13 0
721 8511.5 14 0
722 8511.5 15 0
723 8511.5 16 0
724 8511.5 17 0
725 8511.5 18 0
726 8511.5 19 0
727 8511.5 20 0
728 8511.5 21 0
729 8511.5 22 0
730 8511.5 23 0
731 8511.5 24 0
732 8511.5 25 0
733 8511.5 26 0
734 8511.5 27 0
735 8511.5 28 0
736 8511.5 29 1
737 8511.5 30 0
738 8511.5 31 0
739 8511.5 32 0
740 8511.5 33 0
741 8511.5 34 0
742 8511.5 35 0
743 8511.5 36 0
744 8511.5 37 0
745 8511.5 38 0
746 8511.5 39 0
747 8511.5 40 0
748 8511.5 41 0
749 8511.5 42 0
750 8511.5 43 0
751 8511.5 44 1
752 8511.5 45 0
753 8511.5 46 0
754 8511.5 47 0
755 8511.5 48 0
756 8511.5 49 0
757 8511.5 50 0
758 8511.5 51 0
759 8511.5 52 0
760 8511.5 53 0
761 8511.5 54 0
762 8511.5 55 0
763 8511.5 56 0
764 8511.5 57 0
765 8511.5 58 0
766 8511.5 59 0
767 8511.5 60 0
768 8511.5 61 0
769 8511.5 62 0
770 8511.5 63 0
771 8511.5 64 0
772 8511.5 65 0
773 8511.5 66 0
774 8511.5 67 0
775 8511.5 68 0
776 8511.5 69 0
777 8511.5 70 0
778 8511.5 71 0
779 8511.5 72 0
780 8511.5 73 0
781 8511.5 74 0
782 8511.5 75 0
783 8511.5 76 0
784 8511.5 77 0
785 8511.5 78 0
786 8511.5 79 1
787 8511.5 80 0
788 8511.5 81 0
789 8511.5 82 0
790 8511.5 83 0
791 8511.5 84 0
792 8511.5 85 0
793 8511.5 86 0
794 8511.5 87 0
795 8511.5 88 0
796 8511.5 89 0
797 8511.5 90 0
798 8511.5 91 0
799 8511.5 92 0
800 8511.5 93 0
801 8511.5 94 0
802 8511.5 95 0
803 8511.5 96 0
804 8511.5 97 0
805 8511.5 98 1
806 8511.5 99 0
807 8511.5 100 0
808 8511.6 0 0
809 8511.6 1 0
810 8511.6 2 0
811 8511.6 3 0
812 8511.6 4 0
813 8511.6 5 0
814 8511.6 6 0
815 8511.6 7 1
816 8511.6 8 0
817 8511.6 9 0
818 8511.6 10 0
819 8511.6 11 1
820 8511.6 12 0
821 8511.6 13 0
822 8511.6 14 0
823 8511.6 15 0
824 8511.6 16 0
825 8511.6 17 0
826 8511.6 18 0
827 8511.6 19 0
828 8511.6 20 0
829 8511.6 21 0
830 8511.6 22 0
831 8511.6 23 0
832 8511.6 24 0
833 8511.6 25 0
834 8511.6 26 0
835 8511.6 27 0
836 8511.6 28 0
837 8511.6 29 0
838 8511.6 30 0
839 8511.6 31 0
840 8511.6 32 0
841 8511.6 33 0
842 8511.6 34 0
843 8511.6 35 0
844 8511.6 36 0
845 8511.6 37 0
846 8511.6 38 0
847 8511.6 39 0
848 8511.6 40 1
849 8511.6 41 0
850 8511.6 42 0
851 8511.6 43 0
852 8511.6 44 0
853 8511.6 45 0
854 8511.6 46 0
855 8511.6 47 0
856 8511.6 48 0
857 8511.6 49 0
858 8511.6 50 0
859 8511.6 51 0
860 8511.6 52 0
861 8511.6 53 0
862 8511.6 54 0
863 8511.6 55 0
864 8511.6 56 0
865 8511.6 57 0
866 8511.6 58 0
867 8511.6 59 1
868 8511.6 60 0
869 8511.6 61 0
870 8511.6 62 0
871 8511.6 63 0
872 8511.6 64 0
873 8511.6 65 1
874 8511.6 66 0
875 8511.6 67 0
876 8511.6 68 0
877 8511.6 69 0
878 8511.6 70 0
879 8511.6 71 0
880 8511.6 72 0
881 8511.6 73 0
882 8511.6 74 0
883 8511.6 75 1
884 8511.6 76 1
885 8511.6 77 0
886 8511.6 78 0
887 8511.6 79 0
888 8511.6 80 0
889 8511.6 81 0
890 8511.6 82 0
891 8511.6 83 0
892 8511.6 84 0
893 8511.6 85 0
894 8511.6 86 0
895 8511.6 87 0
896 8511.6 88 0
897 8511.6 89 0
898 8511.6 90 0
899 8511.6 91 0
900 8511.6 92 0
901 8511.6 93 0
902 8511.6 94 0
903 8511.6 95 0
904 8511.6 96 0
905 8511.6 97 0
906 8511.6 98 0
907 8511.6 99 0
908 8511.6 100 0
909 8511.7 0 1
910 8511.7 1 0
911 8511.7 2 0
912 8511.7 3 0
913 8511.7 4 0
914 8511.7 5 0
915 8511.7 6 0
916 8511.7 7 0
917 8511.7 8 0
918 8511.7 9 1
919 8511.7 10 0
920 8511.7 11 0
921 8511.7 12 0
922 8511.7 13 1
923 8511.7 14 0
924 8511.7 15 0
925 8511.7 16 0
926 8511.7 17 0
927 8511.7 18 0
928 8511.7 19 0
929 8511.7 20 0
930 8511.7 21 0
931 8511.7 22 0
932 8511.7 23 0
933 8511.7 24 1
934 8511.7 25 0
935 8511.7 26 0
936 8511.7 27 0
937 8511.7 28 0
938 8511.7 29 0
939 8511.7 30 1
940 8511.7 31 0
941 8511.7 32 0
942 8511.7 33 0
943 8511.7 34 0
944 8511.7 35 0
945 8511.7 36 0
946 8511.7 37 0
947 8511.7 38 0
948 8511.7 39 0
949 8511.7 40 0
950 8511.7 41 0
951 8511.7 42 0
952 8511.7 43 0
953 8511.7 44 0
954 8511.7 45 0
955 8511.7 46 0
956 8511.7 47 0
957 8511.7 48 0
958 8511.7 49 1
959 8511.7 50 0
960 8511.7 51 0
961 8511.7 52 0
962 8511.7 53 0
963 8511.7 54 0
964 8511.7 55 0
965 8511.7 56 0
966 8511.7 57 0
967 8511.7 58 0
968 8511.7 59 0
969 8511.7 60 0
970 8511.7 61 0
971 8511.7 62 0
972 8511.7 63 0
973 8511.7 64 0
974 8511.7 65 0
975 8511.7 66 0
976 8511.7 67 0
977 8511.7 68 0
978 8511.7 69 0
979 8511.7 70 0
980 8511.7 71 0
981 8511.7 72 0
982 8511.7 73 0
983 8511.7 74 0
984 8511.7 75 0
985 8511.7 76 0
986 8511.7 77 0
987 8511.7 78 0
988 8511.7 79 0
989 8511.7 80 0
990 8511.7 81 0
991 8511.7 82 0
992 8511.7 83 0
993 8511.7 84 0
994 8511.7 85 0
995 8511.7 86 0
996 8511.7 87 1
997 8511.7 88 0
998 8511.7 89 0
999 8511.7 90 0
1000 8511.7 91 0
1001 8511.7 92 0
1002 8511.7 93 0
1003 8511.7 94 0
1004 8511.7 95 0
1005 8511.7 96 0
1006 8511.7 97 0
1007 8511.7 98 0
1008 8511.7 99 0
1009 8511.7 100 0
1010 8511.8 0 0
1011 8511.8 1 0
1012 8511.8 2 0
1013 8511.8 3 0
1014 8511.8 4 1
1015 8511.8 5 0
1016 8511.8 6 0
1017 8511.8 7 0
1018 8511.8 8 0
1019 8511.8 9 0
1020 8511.8 10 0
1021 8511.8 11 0
1022 8511.8 12 0
1023 8511.8 13 0
1024 8511.8 14 0
1025 8511.8 15 0
1026 8511.8 16 0
1027 8511.8 17 0
1028 8511.8 18 0
1029 8511.8 19 0
1030 8511.8 20 0
1031 8511.8 21 0
1032 8511.8 22 0
1033 8511.8 23 0
1034 8511.8 24 0
1035 8511.8 25 0
1036 8511.8 26 0
1037 8511.8 27 0
1038 8511.8 28 0
1039 8511.8 29 0
1040 8511.8 30 0
1041 8511.8 31 0
1042 8511.8 32 0
1043 8511.8 33 0
1044 8511.8 34 0
1045 8511.8 35 1
1046 8511.8 36 0
1047 8511.8 37 0
1048 8511.8 38 0
1049 8511.8 39 0
1050 8511.8 40 0
1051 8511.8 41 0
1052 8511.8 42 0
1053 8511.8 43 0
1054 8511.8 44 0
1055 8511.8 45 0
1056 8511.8 46 0
1057 8511.8 47 0
1058 8511.8 48 0
1059 8511.8 49 0
1060 8511.8 50 0
1061 8511.8 51 0
1062 8511.8 52 0
1063 8511.8 53 0
1064 8511.8 54 0
1065 8511.8 55 0
1066 8511.8 56 0
1067 8511.8 57 0
1068 8511.8 58 0
1069 8511.8 59 0
1070 8511.8 60 0
1071 8511.8 61 0
1072 8511.8 62 0
1073 8511.8 63 0
1074 8511.8 64 0
1075 8511.8 65 0
1076 8511.8 66 0
1077 8511.8 67 0
1078 8511.8 68 0
1079 8511.8 69 0
1080 8511.8 70 0
1081 8511.8 71 0
1082 8511.8 72 0
1083 8511.8 73 0
1084 8511.8 74 0
1085 8511.8 75 0
1086 8511.8 76 0
1087 8511.8 77 0
1088 8511.8 78 0
1089 8511.8 79 0
1090 8511.8 80 0
1091 8511.8 81 0
1092 8511.8 82 0
1093 8511.8 83 0
1094 8511.8 84 1
