0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149
10.0,0.0,0.0,10.0,0.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,-64.41993022806443,-65.39267999377303,-65.39267999377303,-64.41993022806443,-65.39267999377303,-64.41993022806443,-65.39267999377303,-64.41993022806443,-64.41993022806443,-65.39267999377303,-65.39267999377303,-65.39267999377303,-65.39267999377303,-64.41993022806443,-64.41993022806443,-64.41993022806443,-65.39267999377303,-64.41993022806443,-65.39267999377303,-65.39267999377303,-64.41993022806443,-65.39267999377303,-65.39267999377303,-65.39267999377303,-64.41993022806443,-64.41993022806443,-64.41993022806443,-64.41993022806443,-65.39267999377303,-65.39267999377303,-65.39267999377303,-65.39267999377303,-64.41993022806443,-65.39267999377303,-64.41993022806443,-65.39267999377303,-65.39267999377303,-65.39267999377303,-65.39267999377303,-64.41993022806443,-65.39267999377303,-65.39267999377303,-65.39267999377303,-64.41993022806443,-64.41993022806443,-65.39267999377303,-64.41993022806443,-65.39267999377303,-64.41993022806443,-65.39267999377303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,0.0,10.0,10.0,0.0,10.0,0.0,10.0,10.0,0.0,10.0,0.0,0.0,10.0,0.0,10.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,-63.85949959134576,-65.77130823360841,-64.8030418600914,-63.85949959134576,-65.77130823360841,-63.85949959134576,-65.77130823360841,-63.85949959134576,-63.85949959134576,-65.77130823360841,-64.8030418600914,-65.77130823360841,-65.77130823360841,-63.85949959134576,-64.83887214606148,-63.85949959134576,-64.8030418600914,-63.85949959134576,-65.77130823360841,-64.8030418600914,-64.83887214606148,-64.8030418600914,-65.77130823360841,-64.8030418600914,-63.85949959134576,-64.83887214606148,-64.83887214606148,-63.85949959134576,-65.77130823360841,-65.77130823360841,-65.77130823360841,-64.8030418600914,-64.83887214606148,-64.8030418600914,-64.83887214606148,-64.8030418600914,-64.8030418600914,-65.77130823360841,-65.77130823360841,-64.83887214606148,-64.8030418600914,-65.77130823360841,-65.77130823360841,-63.85949959134576,-63.85949959134576,-64.8030418600914,-64.83887214606148,-65.77130823360841,-64.83887214606148,-65.77130823360841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,0.0,10.0,10.0,10.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,10.0,10.0,10.0,0.0,10.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,10.0,-63.31364829640997,-66.13395659530985,-65.21136440094942,-63.31364829640997,-66.13395659530985,-64.2994958769896,-66.13395659530985,-63.31364829640997,-63.31364829640997,-65.16997528978263,-64.23641980539755,-66.13395659530985,-65.16997528978263,-63.31364829640997,-64.27197531357425,-64.2994958769896,-64.23641980539755,-63.31364829640997,-66.13395659530985,-64.23641980539755,-64.27197531357425,-65.21136440094942,-66.13395659530985,-64.23641980539755,-63.31364829640997,-64.27197531357425,-65.2465046681447,-64.2994958769896,-66.13395659530985,-66.13395659530985,-65.16997528978263,-65.21136440094942,-65.2465046681447,-64.23641980539755,-64.27197531357425,-64.23641980539755,-64.23641980539755,-66.13395659530985,-65.16997528978263,-65.2465046681447,-64.23641980539755,-65.16997528978263,-66.13395659530985,-63.31364829640997,-63.31364829640997,-65.21136440094942,-64.27197531357425,-65.16997528978263,-65.2465046681447,-65.16997528978263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,10.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,10.0,0.0,0.0,10.0,10.0,0.0,0.0,10.0,0.0,10.0,10.0,-63.7699997723833,-66.47908949716897,-64.63579688675357,-63.7699997723833,-65.51917799670727,-63.75073557842412,-65.51917799670727,-62.77777205290623,-62.77777205290623,-64.59508129688402,-63.68745948482352,-66.47908949716897,-65.56582112989538,-62.77777205290623,-64.70404087164692,-64.73143430562698,-63.68745948482352,-62.77777205290623,-65.51917799670727,-63.68745948482352,-64.70404087164692,-65.60606176327727,-66.47908949716897,-64.6688990695865,-62.77777205290623,-63.72301818373601,-64.67041773422628,-63.75073557842412,-66.47908949716897,-66.47908949716897,-65.56582112989538,-64.63579688675357,-65.64027917703608,-63.68745948482352,-63.72301818373601,-64.6688990695865,-63.68745948482352,-65.51917799670727,-65.56582112989538,-64.67041773422628,-64.6688990695865,-65.56582112989538,-65.51917799670727,-62.77777205290623,-63.7699997723833,-65.60606176327727,-63.72301818373601,-65.56582112989538,-64.67041773422628,-64.59508129688402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,0.0,10.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,0.0,10.0,0.0,0.0,10.0,10.0,10.0,10.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,10.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,10.0,-63.235115219208815,-66.80556537001468,-64.08128412724597,-64.22193837485044,-65.90107666771955,-64.2023750250599,-64.93430591509455,-62.247551399851424,-62.247551399851424,-64.04090575404982,-64.13918638903809,-65.84949621250614,-65.94608154814391,-63.246114626817075,-64.14914931973121,-64.17651985332037,-63.15138060616659,-62.247551399851424,-65.90107666771955,-64.13918638903809,-64.14914931973121,-65.01915747167982,-65.84949621250614,-64.11427579232492,-62.247551399851424,-64.17459145761862,-65.09207419621933,-64.2023750250599,-65.84949621250614,-66.80556537001468,-64.97984126922712,-65.05809157066813,-65.05263995632417,-64.13918638903809,-63.187207331236536,-64.11427579232492,-63.15138060616659,-65.90107666771955,-65.94608154814391,-64.11566899302264,-65.09069780958461,-65.94608154814391,-65.90107666771955,-62.247551399851424,-64.22193837485044,-65.98494011308999,-64.17459145761862,-64.97984126922712,-65.09207419621933,-64.04090575404982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,10.0,10.0,0.0,10.0,0.0,10.0,-63.7023995606972,-67.11262337626286,-64.52596455697112,-64.66590037757297,-65.30332526053795,-63.66445479096878,-65.34656772141985,-62.723705365816485,-62.723705365816485,-63.502426885271056,-64.58363306971312,-66.21635652953866,-66.30893240538458,-63.71399211953698,-64.59316798845033,-63.63833048478457,-62.62379085649914,-61.718801918585704,-65.30332526053795,-63.60113126139616,-64.59316798845033,-64.45675241684431,-66.21635652953866,-63.57590813324598,-62.723705365816485,-63.63651143800306,-65.500249138983,-63.66445479096878,-65.25331135809168,-66.16016141821808,-64.41801706396183,-64.49518714844058,-64.48979003943461,-63.60113126139616,-62.66014669052781,-63.57590813324598,-63.6178846939434,-66.26578860093302,-66.30893240538458,-64.5599722330647,-64.52744141540335,-66.30893240538458,-66.26578860093302,-61.718801918585704,-63.68437315545024,-65.38469787095336,-64.61859784424715,-64.41801706396183,-65.500249138983,-63.502426885271056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,10.0,0.0,0.0,10.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,10.0,10.0,10.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,0.0,10.0,0.0,0.0,10.0,-63.17786934195588,-66.45076465105925,-64.96050169624824,-65.09860037676916,-64.73281417024393,-63.13887230053294,-64.77522666857385,-63.20356991250639,-62.204441166128106,-63.96504417792305,-64.04013507611668,-66.56477742748334,-66.65296765302415,-63.1900756669563,-64.04929395440192,-63.112297028058755,-63.10088110402095,-61.187334050859654,-64.73281417024393,-64.06370896390838,-64.04929395440192,-63.91345591594383,-66.56477742748334,-64.03830012555517,-63.20356991250639,-64.09890430598435,-64.92562250625866,-63.13887230053294,-64.68390002497789,-65.5516844789658,-64.85426035408389,-64.93006648110428,-64.92474481515482,-63.07495531604715,-63.13759157134155,-64.03830012555517,-64.08086206837152,-66.61185965735895,-66.65296765302415,-64.993870715967,-64.96184507447961,-65.69506571924843,-65.65347520680993,-61.187334050859654,-63.15927887789013,-65.78068928153897,-64.07479958974923,-64.85426035408389,-65.8925388188738,-62.97511509145439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,-63.65542056104904,-66.78568006484093,-64.40886750882561,-65.51711200239907,-64.18382581943928,-63.61558600904951,-64.22576131487926,-63.68297578299325,-62.69153767668846,-64.4213636969254,-64.49550071059939,-66.89366289293963,-66.97719312330563,-62.67461787222427,-64.50425906385969,-62.59420744119755,-63.5784700328186,-60.648812442776844,-65.1594621024369,-64.51915850204406,-64.50425906385969,-64.36959258123144,-66.89366289293963,-63.510171154542604,-62.689601183085735,-63.5709782373661,-65.34755326457741,-63.61558600904951,-65.11179934645502,-65.93932078645867,-64.3038785987168,-65.35200902127063,-64.37338316054912,-62.55645190522149,-63.615212825384255,-63.510171154542604,-63.553438904491294,-65.98370327994493,-66.97719312330563,-65.41436686955034,-65.38307919491949,-66.07711529610388,-66.03713416990797,-60.648812442776844,-62.6424491269252,-65.1956669152832,-63.54653264664763,-64.3038785987168,-65.30447455510381,-63.450901862578775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,10.0,0.0,10.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,0.0,0.0,10.0,0.0,10.0,10.0,0.0,10.0,10.0,10.0,0.0,0.0,10.0,10.0,10.0,10.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,-63.140686892419964,-66.1479699418094,-64.85481087597805,-64.95227613104035,-63.65136896483024,-63.09991062381626,-63.693151086898986,-63.17012873102448,-63.18236973688955,-64.86783131441236,-64.94043828715576,-67.20231291957094,-67.2810056746615,-63.16330630094446,-63.970548538765165,-62.08005962146521,-64.05246314930588,-61.12307185366334,-65.57178802151711,-63.98596048981975,-63.970548538765165,-63.83655693404614,-66.25087026514012,-62.99294241905215,-63.17967106685635,-64.04342412636832,-64.78534070839011,-64.088417271116,-64.55439838860923,-65.34708400516803,-64.75148887550678,-64.78982333014977,-63.84002444385858,-62.04161534033665,-64.08892149793991,-63.98270663921708,-63.03720506350614,-65.38989204975907,-66.33048352804259,-64.8510373268853,-65.78852048844092,-65.48019576642977,-65.4415607827438,-60.09860467768842,-63.12994859921595,-65.60667762708113,-64.01876550631513,-64.75148887550678,-64.74308970764396,-63.924248280689234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,10.0,10.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,10.0,10.0,10.0,0.0,10.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,10.0,-63.627886914604474,-65.5465413517514,-64.31365791005312,-65.38329152286933,-63.130971346076876,-62.59183005978106,-63.172906560208915,-63.65901227000249,-63.67259478076672,-65.30122410003581,-64.3986139133375,-67.4903939965054,-67.56416087827867,-62.657826721825195,-63.451227535942714,-61.5659289690184,-63.53555955383641,-61.61426173282948,-65.00132804250323,-64.45140422562032,-64.43557582657849,-63.3169309733069,-65.64552420454423,-63.47842529000553,-63.66918034248012,-64.50848584070799,-64.24461320054834,-64.55346078733811,-64.99422056643971,-65.75070571121721,-65.18693176324638,-64.24915353859049,-63.320111959579144,-61.526508473957335,-63.57185899305434,-64.44837533040014,-63.52344393390524,-65.79186361855731,-66.6797448265075,-65.2839265018342,-65.21238301908393,-65.87888974751833,-64.87412852433836,-59.53160793268648,-63.61739538859478,-65.03510722364054,-63.50005825519999,-65.18693176324638,-65.17829794993501,-63.406312441840264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
