inp_spike_0,inp_spike_1,inp_spike_2,inp_spike_3,inp_spike_4,inp_spike_5,inp_spike_6,inp_spike_7,inp_spike_8,inp_spike_9,inp_spike_10,inp_spike_11,inp_spike_12,inp_spike_13,inp_spike_14,inp_spike_15,inp_spike_16,inp_spike_17,inp_spike_18,inp_spike_19,inp_spike_20,inp_spike_21,inp_spike_22,inp_spike_23,inp_spike_24,inp_spike_25,inp_spike_26,inp_spike_27,inp_spike_28,inp_spike_29,neuron_0,neuron_1,neuron_2,neuron_3,neuron_4,neuron_5,neuron_6,neuron_7,neuron_8,neuron_9,neuron_10,neuron_11,neuron_12,neuron_13,neuron_14,neuron_15,neuron_16,neuron_17,neuron_18,neuron_19,neuron_20,neuron_21,neuron_22,neuron_23,neuron_24,neuron_25,neuron_26,neuron_27,neuron_28,neuron_29,out_spike_0,out_spike_1,out_spike_2,out_spike_3,out_spike_4,out_spike_5,out_spike_6,out_spike_7,out_spike_8,out_spike_9,out_spike_10,out_spike_11,out_spike_12,out_spike_13,out_spike_14,out_spike_15,out_spike_16,out_spike_17,out_spike_18,out_spike_19,out_spike_20,out_spike_21,out_spike_22,out_spike_23,out_spike_24,out_spike_25,out_spike_26,out_spike_27,out_spike_28,out_spike_29
10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,10.0,10.0,0.0,10.0,10.0,-65.2614123759651,-64.03285691159645,-64.13714430722551,-65.57519842554245,-63.89416802927736,-63.903049403067854,-64.73600671788473,-64.70480515436888,-65.8169229608047,-62.91766765917947,-64.83102941640183,-61.94028192710663,-65.58511044425819,-67.41487082200582,-65.49734573835833,-64.8274145584777,-62.8604510602262,-63.96167901298321,-64.88260418117474,-66.54296254274955,-63.931237212740776,-63.61385529004717,-64.1579398207311,-65.64160577091663,-64.88235844706844,-63.15991531840589,-64.66072881985437,-63.89416802927736,-64.78966088331113,-61.067861596983626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,10.0,10.0,10.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,-65.6761303122499,-64.50673335953456,-64.61205256342691,-65.97893590938726,-64.36918773061359,-63.393792139869824,-64.20466172480006,-64.17407589545432,-66.21210900245087,-62.41617117134676,-64.2987139827901,-62.43945999836417,-65.98830565354086,-66.74050839776966,-64.93700493217382,-64.29551424005321,-63.35425316227734,-63.45257319211333,-65.323979763244,-66.88991827908389,-64.4054697624641,-63.10173236338786,-64.63433502755284,-66.04312645223035,-64.34950110525341,-62.66389261314605,-65.1063855615642,-63.384006784902965,-64.25786051514814,-61.56215615917041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,10.0,10.0,0.0,10.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,10.0,0.0,10.0,-66.07312966851023,-63.99112050614766,-64.09774086940794,-66.3633158111846,-63.85425301314026,-63.88505132740066,-63.68925751791364,-63.659048618829736,-65.62793874360604,-62.91970956408166,-64.76350410747663,-62.94430599351725,-66.37210856210307,-67.06297651135787,-64.39913494767819,-63.780209811815645,-63.84584966818703,-63.94368798444313,-65.74877639014316,-67.2151139918559,-63.88989105018706,-62.59712879641698,-64.12150878165241,-65.46424594559983,-64.81353155896215,-63.17157503179245,-65.53702081604632,-62.88330531195561,-64.72333702631067,-61.05671872063488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,10.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,10.0,10.0,0.0,10.0,-66.45052348620348,-64.47332152907563,-63.59793500721339,-66.72679841398097,-63.35219137462408,-63.38429526600569,-63.1856046335213,-63.15555021146822,-65.072557809892,-62.42800635164749,-65.21509511298048,-62.45396060476209,-65.77795121084225,-67.36459230064266,-64.85817268210762,-64.26375367780825,-64.3309843350472,-63.44296481131413,-66.15457673026259,-66.57034256923147,-63.38745358877298,-62.096259392592806,-63.62328810350912,-64.91265302481149,-64.28945700510752,-63.67824092769732,-64.98366193011591,-62.3883079369642,-65.17592286618485,-60.54333781689313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,10.0,10.0,10.0,0.0,0.0,10.0,0.0,10.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,-66.80690332402966,-63.965574823514906,-63.10873565782666,-66.11520068878681,-63.85059261900835,-63.88379302523273,-62.6898460698508,-63.65354518694797,-64.5403314793591,-61.93862187381414,-65.65039149963992,-62.96822437456284,-65.2143110137413,-67.64519482923116,-65.30351659664163,-63.7566819577944,-63.82563585914051,-62.951827083227705,-65.58008395138681,-65.96563185687687,-62.89427298844627,-61.59540991419177,-63.13579216382867,-65.35630037114292,-64.76211876698017,-64.17935737439784,-65.42531570806216,-62.89834221469142,-65.61248598489611,-60.01775553955857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,0.0,10.0,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,10.0,10.0,0.0,10.0,0.0,-66.18907341405179,-64.4554131910155,-62.62653164722189,-65.53777768216642,-64.34221555689544,-64.37617037378503,-63.19765780883784,-64.14653772857952,-65.00403171138127,-61.44801020943504,-66.06678596935352,-62.48718495810364,-64.6752824578713,-67.90493812506391,-64.76325942857073,-64.24822805916274,-64.31848114735865,-62.46665980782508,-65.03342819104572,-66.35505619815707,-62.40671076665507,-61.090819978013904,-63.649366244116976,-65.78295552786493,-65.22116668661025,-63.68893336778588,-64.88196711130912,-63.40974654183082,-65.06494898387754,-60.50742611994723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,10.0,10.0,0.0,0.0,10.0,0.0,10.0,10.0,0.0,10.0,10.0,10.0,10.0,0.0,0.0,10.0,10.0,0.0,-65.60641016309306,-64.93345202544495,-62.14788311485267,-65.9543817032304,-64.82296276291017,-64.85733210993095,-63.70421485488228,-64.63033775475253,-64.48022247351804,-61.96685615838517,-65.50186679987668,-62.00872132367832,-64.15580367406541,-67.20380713062181,-65.21829181466451,-64.72974079741586,-63.82049424760454,-62.985923856743405,-64.50917714727187,-65.76605457317915,-62.92393263452063,-60.57856276376153,-63.169547206162754,-65.22667871055724,-64.69360453732267,-64.19678573608469,-65.33351518844373,-62.9271648810882,-64.54008092941385,-61.01915438247387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,10.0,10.0,10.0,10.0,0.0,10.0,10.0,10.0,0.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,10.0,0.0,0.0,-65.05228650926723,-64.42305141795202,-61.66941585575973,-65.38927591762868,-64.31482661189399,-65.32357634233193,-63.21774311367942,-64.12456879674275,-63.97390850481868,-62.49525287762403,-65.93027996732991,-61.52945608787158,-64.63349867974208,-66.55241086606006,-65.65679234072314,-64.22207095282558,-64.32041020276074,-63.50552254484237,-64.98057791544147,-66.17088519981034,-62.44566748205539,-61.07954719849033,-63.69036876238888,-64.69467622761694,-65.16095282210203,-64.69431918917086,-64.7992101292543,-62.45019409234092,-65.01074317638631,-61.54880178580079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,0.0,10.0,0.0,10.0,10.0,10.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,-64.5211071126694,-64.90800912179398,-61.18771983801166,-65.81803880103938,-63.82238126713625,-64.80311521077154,-62.738930027385074,-64.61547487748673,-64.46507194461246,-62.02677579733103,-65.37613276823102,-61.04594633142024,-64.12191077023718,-65.94145102945242,-66.07612110188614,-63.72946174612619,-63.82921232802942,-64.02067913084618,-65.43652885510326,-65.59554654300115,-61.96965012039848,-60.57906356394134,-63.217683038581896,-65.15782903188344,-65.61151671819607,-65.17750696594584,-65.25967586302724,-61.9754832598135,-65.46573478942126,-62.09167566710599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,10.0,10.0,10.0,0.0,10.0,10.0,10.0,0.0,10.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,10.0,-64.98589206127006,-64.40411254639496,-60.69924536450008,-65.26385252629234,-64.3275900265607,-64.30212995592137,-62.264377011631616,-64.1164493415169,-64.94428378347119,-61.557545224947454,-65.81518560873947,-61.5737507452494,-64.60728911010978,-65.36333629470815,-65.51397054122141,-63.248091539630224,-63.34985539031892,-64.5268128374177,-64.90668978081062,-65.04820709305751,-62.50040503493711,-61.09191071000077,-63.745140196152136,-65.60447700826583,-66.04247975015357,-64.67265689848699,-64.73356946389471,-61.499708405444,-65.90208087392766,-61.636432260298456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,10.0,0.0,0.0,10.0,10.0,10.0,10.0,0.0,10.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,10.0,-65.43556162573475,-63.9162998516133,-61.22365736111731,-65.703405403668,-63.84148873201186,-63.81644094888732,-61.79077231709032,-63.63143413441875,-65.40791796267943,-61.08427020651607,-66.2337014969134,-61.10195193518469,-64.10296226492248,-65.78007393086658,-64.97842634974685,-62.77444394149718,-63.87015876683832,-64.04210613075725,-64.39749705628067,-64.52341104649926,-62.034271860319215,-61.6220495094259,-64.26563705376465,-66.03184588515644,-66.45158596911364,-64.18565729299117,-65.20209031395008,-62.03304599671859,-65.35526225959941,-61.17768093799523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
