0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149
0.0,0.0,10.0,10.0,10.0,0.0,10.0,10.0,0.0,10.0,0.0,0.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,10.0,10.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,10.0,0.0,0.0,10.0,-65.39267999377303,-65.39267999377303,-64.41993022806443,-64.41993022806443,-64.41993022806443,-65.39267999377303,-64.41993022806443,-64.41993022806443,-65.39267999377303,-64.41993022806443,-65.39267999377303,-65.39267999377303,-64.41993022806443,-64.41993022806443,-65.39267999377303,-64.41993022806443,-65.39267999377303,-64.41993022806443,-65.39267999377303,-64.41993022806443,-65.39267999377303,-64.41993022806443,-64.41993022806443,-65.39267999377303,-65.39267999377303,-65.39267999377303,-64.41993022806443,-64.41993022806443,-65.39267999377303,-64.41993022806443,-64.41993022806443,-64.41993022806443,-65.39267999377303,-65.39267999377303,-65.39267999377303,-64.41993022806443,-65.39267999377303,-64.41993022806443,-64.41993022806443,-65.39267999377303,-65.39267999377303,-65.39267999377303,-64.41993022806443,-64.41993022806443,-64.41993022806443,-65.39267999377303,-64.41993022806443,-65.39267999377303,-65.39267999377303,-64.41993022806443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,10.0,0.0,0.0,10.0,0.0,10.0,10.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,10.0,10.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,-64.8030418600914,-65.77130823360841,-63.85949959134576,-63.85949959134576,-64.83887214606148,-64.8030418600914,-63.85949959134576,-64.83887214606148,-64.8030418600914,-64.83887214606148,-65.77130823360841,-64.8030418600914,-64.83887214606148,-63.85949959134576,-64.8030418600914,-64.83887214606148,-64.8030418600914,-64.83887214606148,-65.77130823360841,-63.85949959134576,-65.77130823360841,-64.83887214606148,-64.83887214606148,-64.8030418600914,-65.77130823360841,-65.77130823360841,-64.83887214606148,-63.85949959134576,-65.77130823360841,-63.85949959134576,-63.85949959134576,-64.83887214606148,-65.77130823360841,-65.77130823360841,-64.8030418600914,-64.83887214606148,-64.8030418600914,-64.83887214606148,-63.85949959134576,-65.77130823360841,-64.8030418600914,-64.8030418600914,-63.85949959134576,-64.83887214606148,-64.83887214606148,-64.8030418600914,-64.83887214606148,-64.8030418600914,-65.77130823360841,-64.83887214606148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,0.0,10.0,0.0,0.0,10.0,0.0,10.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,10.0,0.0,10.0,10.0,10.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,-64.23641980539755,-66.13395659530985,-63.31364829640997,-64.2994958769896,-65.2465046681447,-64.23641980539755,-64.2994958769896,-64.27197531357425,-64.23641980539755,-65.2465046681447,-65.16997528978263,-65.21136440094942,-65.2465046681447,-64.2994958769896,-65.21136440094942,-65.2465046681447,-64.23641980539755,-65.2465046681447,-66.13395659530985,-64.2994958769896,-66.13395659530985,-65.2465046681447,-65.2465046681447,-65.21136440094942,-66.13395659530985,-65.16997528978263,-64.27197531357425,-63.31364829640997,-66.13395659530985,-64.2994958769896,-63.31364829640997,-64.27197531357425,-65.16997528978263,-65.16997528978263,-64.23641980539755,-64.27197531357425,-64.23641980539755,-65.2465046681447,-63.31364829640997,-66.13395659530985,-64.23641980539755,-64.23641980539755,-63.31364829640997,-64.27197531357425,-64.27197531357425,-65.21136440094942,-64.27197531357425,-64.23641980539755,-66.13395659530985,-65.2465046681447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,0.0,10.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,-63.68745948482352,-66.47908949716897,-62.77777205290623,-64.73143430562698,-64.67041773422628,-63.68745948482352,-64.73143430562698,-63.72301818373601,-63.68745948482352,-65.64027917703608,-64.59508129688402,-64.63579688675357,-65.64027917703608,-64.73143430562698,-64.63579688675357,-64.67041773422628,-63.68745948482352,-64.67041773422628,-66.47908949716897,-64.73143430562698,-66.47908949716897,-65.64027917703608,-64.67041773422628,-65.60606176327727,-66.47908949716897,-64.59508129688402,-63.72301818373601,-63.7699997723833,-65.51917799670727,-64.73143430562698,-63.7699997723833,-64.70404087164692,-65.56582112989538,-64.59508129688402,-63.68745948482352,-64.70404087164692,-64.6688990695865,-64.67041773422628,-63.7699997723833,-66.47908949716897,-64.6688990695865,-63.68745948482352,-62.77777205290623,-64.70404087164692,-63.72301818373601,-65.60606176327727,-64.70404087164692,-64.6688990695865,-66.47908949716897,-65.64027917703608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,10.0,0.0,10.0,10.0,10.0,10.0,0.0,0.0,10.0,0.0,10.0,0.0,10.0,10.0,10.0,0.0,10.0,0.0,10.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,-64.13918638903809,-66.80556537001468,-63.246114626817075,-64.17651985332037,-65.09207419621933,-63.15138060616659,-64.17651985332037,-63.187207331236536,-63.15138060616659,-66.01803327275064,-65.01818603943799,-64.08128412724597,-66.01803327275064,-64.17651985332037,-65.05809157066813,-64.11566899302264,-63.15138060616659,-64.11566899302264,-66.80556537001468,-64.17651985332037,-66.80556537001468,-65.05263995632417,-64.11566899302264,-65.98494011308999,-66.80556537001468,-64.04090575404982,-64.17459145761862,-64.22193837485044,-64.93430591509455,-64.17651985332037,-63.235115219208815,-64.14914931973121,-64.97984126922712,-64.04090575404982,-63.15138060616659,-64.14914931973121,-65.09069780958461,-65.09207419621933,-63.235115219208815,-66.80556537001468,-64.11427579232492,-64.13918638903809,-62.247551399851424,-65.1251634184126,-64.17459145761862,-65.98494011308999,-64.14914931973121,-65.09069780958461,-66.80556537001468,-65.05263995632417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,10.0,10.0,10.0,0.0,10.0,0.0,0.0,10.0,10.0,10.0,10.0,-63.60113126139616,-66.16016141821808,-62.72104175164159,-63.63833048478457,-65.500249138983,-63.6178846939434,-64.620395050063,-63.653811009526144,-63.6178846939434,-66.37801707917681,-65.42831637849054,-64.52596455697112,-65.41687267498111,-64.620395050063,-65.46713932753319,-63.577191227142556,-62.62379085649914,-64.5599722330647,-66.16016141821808,-64.620395050063,-67.11262337626286,-65.46180512286242,-64.5599722330647,-66.34621560870379,-66.16016141821808,-63.502426885271056,-64.61859784424715,-64.66590037757297,-65.34656772141985,-64.620395050063,-63.7023995606972,-64.59316798845033,-65.39087041783367,-64.48608631787322,-63.6178846939434,-63.61078088077313,-65.49901763595214,-64.52868796266861,-62.70931331452212,-66.16016141821808,-63.57590813324598,-63.60113126139616,-62.723705365816485,-64.56139120628663,-64.61859784424715,-66.34621560870379,-63.61078088077313,-64.52744141540335,-66.16016141821808,-64.48979003943461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,10.0,0.0,0.0,10.0,10.0,0.0,10.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,10.0,10.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,-64.06370896390838,-66.51125108769503,-62.20098480067475,-64.10061012715555,-65.8925388188738,-63.09231075826267,-64.07647771251436,-64.11658155803914,-63.09231075826267,-65.76177176528773,-64.85526625212653,-64.96050169624824,-64.84400802910137,-64.07647771251436,-65.86050611378525,-64.039471631705,-63.10088110402095,-64.01625562209136,-65.5516844789658,-64.07647771251436,-66.45076465105925,-64.88796908174011,-64.01625562209136,-65.73103861736081,-66.51125108769503,-62.97511509145439,-64.07479958974923,-64.12222199632235,-65.74389584949552,-65.05338876969476,-63.17786934195588,-65.02652253078622,-65.78669355858966,-64.92142752988671,-64.08086206837152,-64.07301390572182,-65.89145244850084,-64.962963262519,-63.187765319188436,-66.51125108769503,-63.04924480949308,-63.07495531604715,-63.20356991250639,-64.01755743343229,-64.07479958974923,-66.6885235567995,-63.08437260321719,-64.96184507447961,-65.5516844789658,-64.92474481515482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,10.0,10.0,0.0,0.0,10.0,10.0,10.0,10.0,0.0,10.0,0.0,0.0,10.0,10.0,0.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,10.0,10.0,10.0,10.0,10.0,0.0,-64.51915850204406,-65.88731382375181,-61.6819262606925,-64.55546312919482,-66.2669672476077,-62.574522283118,-63.54810855809522,-63.58907773402261,-62.574522283118,-66.1413475702926,-64.30476615570792,-65.38187264580206,-65.26795264047068,-63.54810855809522,-65.27332805196457,-64.49484128358206,-62.583852902398036,-63.487644197712925,-64.9729691126346,-63.54810855809522,-66.78568006484093,-65.3108076507545,-64.47152210795205,-66.1117281346926,-66.8429760858127,-63.450901862578775,-64.5297199779172,-64.57703857285563,-66.12416056924131,-65.47254633441491,-62.661724860025494,-64.47399491021025,-65.20153621759728,-64.37042153682525,-63.553438904491294,-63.54484770036605,-65.30351983000838,-65.38406722758688,-63.665936395105184,-66.8429760858127,-63.525323059230054,-62.55645190522149,-62.689601183085735,-64.47270620291005,-63.54653264664763,-66.05721640190389,-62.56571197741799,-64.41008879747207,-64.9729691126346,-65.34680203962117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,10.0,0.0,10.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,10.0,10.0,0.0,10.0,10.0,10.0,0.0,10.0,0.0,0.0,10.0,10.0,0.0,0.0,-64.96397675099706,-66.25926642875966,-62.17150503416604,-64.02181433519372,-66.62200115355172,-63.06139772012131,-64.02023581056145,-64.06184422119267,-62.06052376767783,-65.54237248122216,-64.75226002132912,-64.81925319165781,-64.70736063606752,-64.02023581056145,-65.68198978902778,-64.93978822120265,-63.07142774813332,-63.95982070241587,-65.39085181371672,-63.030920600862046,-66.1479699418094,-65.71833484882396,-63.93799160412427,-65.51367531816636,-67.15457721397097,-62.93378341846987,-64.97394701812908,-64.04342591860653,-65.52576032545835,-64.9081611460438,-63.14980359708298,-63.94024624434748,-65.61239544446966,-63.83738130338596,-64.02645031696706,-64.01718526545743,-64.74225186470979,-64.82120371021551,-64.13973818527421,-66.20257564142527,-63.008734620794804,-62.04161534033665,-63.17967106685635,-63.93906695934226,-64.01876550631513,-66.42169732398064,-62.05079000129775,-63.87661726518022,-65.39085181371672,-65.75330667426513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,-65.39501182553064,-66.61207197417296,-62.669218651780895,-64.48665846431534,-66.0021751630063,-62.55381341245327,-63.50143145310109,-63.54378853852036,-61.54639227630582,-64.97249583076119,-64.21224107476655,-64.27838326123084,-65.14347787103185,-64.48519168652898,-66.0732977918539,-65.37114617967802,-62.56456092603784,-63.44086998387228,-64.82497438217928,-63.51626454578491,-66.506197722658,-66.10829803087354,-63.418612387172566,-65.91117347710157,-66.49707853035147,-63.419650484515316,-65.40434172405372,-64.5082022333561,-65.92288444120065,-65.33979938244254,-62.64368448578598,-64.40537982572351,-65.04070334980237,-63.31775681552014,-64.4921989813435,-63.4985739039171,-64.20211131466354,-65.25466623238692,-64.60526705539027,-66.55811873522582,-63.494764042328,-61.526508473957335,-63.66918034248012,-64.40431059851544,-63.50005825519999,-65.80980334899587,-61.53566855074719,-63.35685753781395,-64.82497438217928,-65.17803785477803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
