inp_spike_0,inp_spike_1,inp_spike_2,inp_spike_3,inp_spike_4,inp_spike_5,inp_spike_6,inp_spike_7,inp_spike_8,inp_spike_9,inp_spike_10,inp_spike_11,inp_spike_12,inp_spike_13,inp_spike_14,inp_spike_15,inp_spike_16,inp_spike_17,inp_spike_18,inp_spike_19,inp_spike_20,inp_spike_21,inp_spike_22,inp_spike_23,inp_spike_24,inp_spike_25,inp_spike_26,inp_spike_27,inp_spike_28,inp_spike_29,inp_spike_30,inp_spike_31,inp_spike_32,inp_spike_33,inp_spike_34,inp_spike_35,inp_spike_36,inp_spike_37,inp_spike_38,inp_spike_39,inp_spike_40,inp_spike_41,inp_spike_42,inp_spike_43,inp_spike_44,inp_spike_45,inp_spike_46,inp_spike_47,inp_spike_48,inp_spike_49,neuron_0,neuron_1,neuron_2,neuron_3,neuron_4,neuron_5,neuron_6,neuron_7,neuron_8,neuron_9,neuron_10,neuron_11,neuron_12,neuron_13,neuron_14,neuron_15,neuron_16,neuron_17,neuron_18,neuron_19,neuron_20,neuron_21,neuron_22,neuron_23,neuron_24,neuron_25,neuron_26,neuron_27,neuron_28,neuron_29,neuron_30,neuron_31,neuron_32,neuron_33,neuron_34,neuron_35,neuron_36,neuron_37,neuron_38,neuron_39,neuron_40,neuron_41,neuron_42,neuron_43,neuron_44,neuron_45,neuron_46,neuron_47,neuron_48,neuron_49,out_spike_0,out_spike_1,out_spike_2,out_spike_3,out_spike_4,out_spike_5,out_spike_6,out_spike_7,out_spike_8,out_spike_9,out_spike_10,out_spike_11,out_spike_12,out_spike_13,out_spike_14,out_spike_15,out_spike_16,out_spike_17,out_spike_18,out_spike_19,out_spike_20,out_spike_21,out_spike_22,out_spike_23,out_spike_24,out_spike_25,out_spike_26,out_spike_27,out_spike_28,out_spike_29,out_spike_30,out_spike_31,out_spike_32,out_spike_33,out_spike_34,out_spike_35,out_spike_36,out_spike_37,out_spike_38,out_spike_39,out_spike_40,out_spike_41,out_spike_42,out_spike_43,out_spike_44,out_spike_45,out_spike_46,out_spike_47,out_spike_48,out_spike_49
0.0,0.0,0.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,-70.0162099829241,-70.01307127648289,-70.0155620955701,-59.43394510165246,-59.39730953535274,-71.3306438452209,-59.39730953535274,-71.06441772306128,-59.42666334415452,-71.0630880697063,-71.1448896606559,-65.01129566995984,-71.21510197624741,-72.22870531569184,-72.22092103254384,-64.50619036108698,-72.22092103254384,-64.60655226384631,-72.22092103254384,-72.21270701139764,-64.63169423374966,-64.70012101610178,-72.37511260910988,-71.03922333639605,-71.02108537603992,-71.03922333639605,-71.03922333639605,-71.02108537603992,-71.02108537603992,-64.68764612957038,-64.31774617339579,-64.48793328106761,-71.12267738501912,-70.9373057111424,-64.23571877001588,-72.19372954332081,-64.27896339942806,-71.94906532740026,-71.97763348360196,-71.17384282441667,-72.03657291580899,-72.02997190674901,-72.02997190674901,-64.61265262819008,-72.47734738446012,-72.06880634469198,-72.04193341133346,-73.27399796686882,-72.05284601600367,-73.83954738561248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,-70.01575012250046,-70.01269989025359,-70.015120269376,-59.17866313624586,-59.14006932802582,-71.2984062288164,-59.14006932802582,-71.03797945571387,-59.17100005391118,-71.03667938772381,-71.11667283474611,-64.87915015406377,-71.18535204832546,-72.17840306009553,-72.17076710936996,-64.37240198370743,-72.17076710936996,-64.47317321808512,-72.17076710936996,-72.16270974647878,-64.49841237999166,-64.56708656514817,-72.3220435495066,-71.01334681674435,-70.99561469647394,-71.01334681674435,-71.01334681674435,-70.99561469647394,-70.99561469647394,-64.5545681214623,-64.18306895410399,-64.35406646701425,-71.09494921540029,-70.91372588944624,-64.10060304609,-72.14409475862314,-64.1440826349683,-71.90417398992722,-71.93218133362946,-71.14499170533068,-71.9899696727109,-71.98349718897298,-71.98349718897298,-64.4792968367687,-72.42237137327753,-72.02157690386247,-71.99522586953665,-73.20478371213648,-72.00592634607517,-73.76079073521946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,-70.01530321857119,-70.0123390166745,-70.01469092529605,-58.90933665137218,-58.868529369780106,-71.26685827827015,-58.868529369780106,-71.01213067553739,-58.901242102268675,-71.01085966186845,-71.08907702435206,-64.7466721619303,-71.15624970337265,-72.12906157406864,-72.12157193632814,-64.23799909357689,-72.12157193632814,-64.33924058634375,-72.12157193632814,-72.1136690957178,-64.36459173338827,-64.43355295728185,-72.26997240106733,-70.98804965786208,-70.97071601807183,-70.98804965786208,-70.98804965786208,-70.97071601807183,-70.97071601807183,-64.42098381097279,-64.04765537221199,-64.21957373866267,-71.06783346830704,-70.89068323511357,-63.96469468164647,-72.09541163313996,-64.00843916392161,-71.86016777040362,-71.88762233932069,-71.11677266419031,-71.94427593674604,-71.93793016231884,-71.93793016231884,-64.34539108950058,-72.36841831273829,-71.97526578375331,-71.9494293066705,-73.13676693637098,-71.95992064390356,-73.68333853871472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,-70.01486891357345,-70.01198836105246,-70.01427371543434,-58.624103202891675,-58.580782955444064,-71.23598847021397,-58.580782955444064,-70.98686076126877,-58.615518400149774,-70.98561827619986,-71.06209130410781,-64.61379354671035,-71.12778377804658,-72.08066772496761,-72.07332238929813,-64.10289623022912,-72.07332238929813,-64.20467281430551,-72.07332238929813,-72.06557194405198,-64.23015168545324,-64.29944206331962,-72.21888588123024,-70.96332134191833,-70.94637889888067,-70.96332134191833,-70.96332134191833,-70.94637889888067,-70.94637889888067,-64.286814625622,-63.91141190016744,-64.08436890040387,-71.04131929995911,-70.86816768046236,-63.827896309675936,-72.04766707299655,-63.87193766853282,-71.81703388512636,-71.8439436768472,-71.08917467402782,-71.89947880471816,-71.89325793224636,-71.89325793224636,-64.21085406017721,-72.31547482595457,-71.92986003969507,-71.90453081257144,-73.06993370888517,-71.91481598520852,-73.60717656376904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,-70.01444685912588,-70.01164763672097,-70.01386830118935,-58.32077107518125,-58.274584053657335,-71.20578537515344,-58.274584053657335,-70.96215919920841,-58.311626626559466,-70.96094472240642,-71.03570485197653,-64.48044216200512,-71.099943208172,-72.03320843630057,-72.0260054005404,-63.96700230952754,-72.0260054005404,-64.0693830991656,-72.0260054005404,-72.01840523304304,-64.09500646824564,-64.16467082941958,-72.16877075960707,-70.93915145974371,-70.92259300647837,-70.93915145974371,-70.93915145974371,-70.92259300647837,-70.92259300647837,-64.15197702635618,-63.77423859681772,-63.948360061268374,-71.01539597098474,-70.84616927127965,-63.69010376707004,-72.00084804151325,-63.73447623977232,-71.7747596159122,-71.80113258682944,-71.06218680960895,-71.85556543576624,-71.84946766678274,-71.84946766678274,-64.07559919604483,-72.26352758579827,-71.88534678823832,-71.86051753922041,-73.00427013889446,-71.87059950747556,-73.53229061843372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,-70.01403671586097,-70.0113165648426,-70.01347435304308,-57.99674293741691,-57.947268096981105,-71.17623765914696,-57.947268096981105,-70.93801558451015,-57.986956327725885,-70.9368286010925,-71.0099069507138,-64.34654149592821,-71.07271703038481,-71.98667068923922,-71.97960796021498,-63.83022007513454,-71.97960796021498,-63.93327888442355,-71.97960796021498,-71.97215596240342,-63.95906465945962,-64.02915080885388,-72.11961385935301,-70.91552971208556,-70.89934811918953,-70.91552971208556,-70.91552971208556,-70.89934811918953,-70.89934811918953,-64.0163820345853,-63.63602846568327,-63.811449078101084,-70.99005284785291,-70.82467816781963,-63.55120540683396,-71.95494156074857,-63.59594571427021,-71.73333231182117,-71.7591763760439,-71.0357982489574,-71.81252305303201,-71.80654659819469,-71.80654659819469,-63.93953421509165,-72.2125633161626,-71.84171320879811,-71.81737670240719,-72.93976237582571,-71.82725841161245,-73.45866655078909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,-70.01363815325293,-70.01099487421418,-70.0130915503512,-57.6489172647092,-57.59564953734304,-71.14733408545199,-57.59564953734304,-70.91441962241615,-57.63838958736247,-70.91325962301057,-70.98468698927837,-64.21201026519785,-71.0460943837189,-71.9410415241752,-71.93411711794448,-63.69244548553387,-71.93411711794448,-63.79626129618994,-71.93411711794448,-71.92681119156616,-63.82222863041961,-63.892787640300455,-72.07140205858983,-70.89244591080394,-70.87663412724108,-70.89244591080394,-70.89244591080394,-70.87663412724108,-70.87663412724108,-63.87993470509986,-63.496666735678346,-63.67353093313165,-70.96527940425032,-70.8036846457391,-63.41108132614214,-71.90993471308452,-63.45622893065014,-71.69273939090417,-71.7180624191568,-71.0099982748272,-71.7703389453585,-71.76448202469102,-71.76448202469102,-63.802560545192094,-72.1625687932826,-71.7989465453318,-71.77509558342591,-72.8763966097104,-71.78477996363777,-73.38629024868077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,-70.01325084944226,-70.01068230107492,-70.01271958113452,-57.27355959099028,-57.21588781480549,-71.11906351613557,-57.21588781480549,-70.89136112943511,-57.26217125400774,-70.89022761023668,-70.96003446418885,-64.07676196405616,-71.02006451113537,-71.89630804231795,-71.8895199844179,-63.55356702758242,-71.8895199844179,-63.658224512939604,-71.8895199844179,-71.88235804129488,-63.6843939291354,-63.755480465377424,-72.02412229187952,-70.86988998000754,-70.85444103385655,-70.86988998000754,-70.86988998000754,-70.85444103385655,-70.85444103385655,-63.7425335374906,-63.35603005310903,-63.53449303673059,-70.94106522240193,-70.78317909696936,-63.2696024979629,-71.865814642851,-63.31519989358451,-71.65296834197103,-71.67777816048034,-70.98477627612135,-71.72900046901614,-71.72326131215239,-71.72326131215239,-63.664572697094606,-72.11353084711175,-71.75703410804688,-71.73366153079857,-72.81415907166107,-71.74315149639827,-73.31514763954398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,-70.01287449105776,-70.01037858891776,-70.01235814187233,-56.86613225401811,-56.80330977279896,-71.09141491364633,-56.80330977279896,-70.86883003446219,-56.85373726474699,-70.86772249728732,-70.93593898082464,-63.94070436202468,-70.99461676099378,-71.85245740733014,-71.84580373303164,-63.41346494609685,-71.84580373303164,-63.519055059346975,-71.84580373303164,-71.83878369533063,-63.54544858931563,-63.6171212769917,-71.97776155174522,-70.8478519571278,-70.8327589562878,-70.8478519571278,-70.8478519571278,-70.8327589562878,-70.8327589562878,-63.60406981752403,-63.213985571902974,-63.39421444463527,-70.91739999433346,-70.76315203052363,-63.126629791889876,-71.8225685579855,-63.17272283192013,-71.61400672637551,-71.63831111574812,-70.96012174925536,-71.6884950494526,-71.6828718958841,-71.6828718958841,-63.525457561952706,-72.06543636275168,-71.71596327513498,-71.69306196202265,-72.75303603442971,-71.70236041131112,-73.24522469031545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,-70.01250877303688,-70.01008348830393,-70.01200693729788,-56.421066147924094,-56.352171077938664,-71.06437734234534,-56.352171077938664,-70.84681637983903,-56.40748439619139,-70.8457343321765,-70.91239025466967,-63.803738943580704,-70.9697405884643,-71.80947684699755,-71.80295560156439,-63.272010377232604,-71.80295560156439,-63.37863101330454,-71.80295560156439,-71.79607540207182,-63.40527235475176,-63.47759418871026,-71.93230689023594,-70.82632199393053,-70.81157812678326,-70.82632199393053,-70.82632199393053,-70.81157812678326,-70.81157812678326,-63.46442687854231,-63.070389926788586,-63.25256497714068,-70.89427352307457,-70.74359407323898,-62.98201286732373,-71.78018373172468,-63.02865113486869,-71.57584217981334,-71.59964887390583,-70.93602429946404,-71.64881018306278,-71.64330128238872,-71.64330128238872,-63.385093622576406,-72.01827228193197,-71.67572149452866,-71.65328436533926,-72.69301381304682,-71.66239418012759,-73.17650740743301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,-70.01215339844535,-70.00979675668097,-70.01166568019636,-55.93145007064313,-55.85533073947226,-71.03793996999306,-55.85533073947226,-70.8253103223526,-55.91645674274889,-70.8242532774116,-70.88937811249733,-63.665760281750764,-70.9454255568802,-71.76735365492992,-71.76096289388221,-63.129064371332234,-71.76096289388221,-63.236821113401334,-71.76096289388221,-71.75422047628398,-63.26373580671966,-63.33677461374805,-71.88774542053199,-70.80529035746378,-70.79088889349164,-70.80529035746378,-70.80529035746378,-70.79088889349164,-70.79088889349164,-63.323479271314966,-62.92508807146399,-63.109404225618114,-70.87167572380162,-70.72449597045274,-62.83558891915469,-71.73864750432429,-62.88282614743435,-71.53846241412974,-71.56177909891363,-70.91247364205033,-71.60993343897532,-71.6045370511546,-71.6045370511546,-63.243350065771494,-71.97202560453663,-71.63629628567708,-71.61431630151807,-72.63407876553929,-71.62324034671448,-73.10898183692213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,-70.01180807829627,-70.00951815820422,-70.0113340912056,-55.38860076286958,-55.30379944373793,-71.01209206919026,-55.30379944373793,-70.80430213417166,-55.37191156104679,-70.8032696109266,-70.86689249349534,-63.52665533633328,-70.92166133902948,-71.72607519228865,-71.71981298167027,-62.984476788432666,-71.71981298167027,-63.093483751964484,-71.71981298167027,-71.71320630083534,-63.12069937994356,-63.194528340245704,-71.8440643185875,-70.7847474309412,-70.77068172130053,-70.7847474309412,-70.7847474309412,-70.77068172130053,-70.77068172130053,-63.18109182881744,-62.77791196057972,-62.96458042917525,-70.84959662491848,-70.70584858661226,-62.687181252492955,-71.69794728480383,-62.735075802857686,-71.50185521913265,-71.52468953155665,-70.88945960357478,-71.5718524608518,-71.56656685645646,-71.56656685645646,-63.10008578097788,-71.92668339017423,-71.59767524133693,-71.57614540565551,-72.57621729372565,-71.58488652884945,-73.04263406456911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,-70.01147253136966,-70.00924746356174,-70.01101189861964,-54.781456565598546,-54.68610073069327,-70.98682301877021,-54.68610073069327,-70.78378220371974,-54.762706659044035,-70.78277372695197,-70.84492345032936,-63.38630266594143,-70.89843771838517,-71.68562888953835,-71.67949330618762,-62.83808504663747,-71.67949330618762,-62.948465836166044,-71.67949330618762,-71.6730203284551,-62.97601225015343,-63.05071048721871,-71.80125082480664,-70.76468371456014,-70.7509471926091,-70.76468371456014,-70.76468371456014,-70.7509471926091,-70.7509471926091,-63.037118610081095,-62.628679050480855,-62.81792920121214,-70.82802636907478,-70.68764290581815,-62.53659765863805,-71.65807055271212,-62.585213065757905,-71.46600846440793,-71.48836799125958,-70.86697212298425,-71.534554968695,-71.52937842916478,-71.52937842916478,-62.95514822783878,-71.8822327597881,-71.559846029375,-71.5387593889823,-72.51941584408672,-71.54732042002675,-72.97745021618003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,-70.01114648403268,-70.00898444980298,-70.01069883819565,-54.095704145943095,-53.987347885854234,-70.9621223051402,-53.987347885854234,-70.76374103648374,-54.07441751965962,-70.76275613682003,-70.82346115014398,-63.24457154125086,-70.87574459027283,-71.64600224821812,-71.6399913800412,-62.6897126999681,-71.6399913800412,-62.80160149657478,-71.6399913800412,-71.63365008351016,-62.8295110732515,-62.905164322815025,-71.75929224574989,-70.7450898262536,-70.73167600803428,-70.7450898262536,-70.7450898262536,-70.73167600803428,-70.73167600803428,-62.89140170446723,-62.477190588958294,-62.669272081941656,-70.80695521412018,-70.66987003230054,-62.38362855919123,-71.6190048599102,-62.43303415469006,-71.43091010113304,-71.452802377902,-70.84500125267888,-71.49802876066248,-71.4929595785597,-71.4929595785597,-62.80837215223651,-71.83866089730328,-71.52279639457852,-71.5021460406767,-72.46366090870951,-71.51052979126945,-72.91341645792458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,-70.01082967006104,-70.00872890017095,-70.01039465296381,-53.312490429575746,-53.18787722565809,-70.93797952357016,-53.18787722565809,-70.74416925575738,-53.2880341063416,-70.74320746970513,-70.80249587550031,-63.101320944683444,-70.85357196297477,-71.60718284272909,-71.60129478897554,-62.53916781796639,-71.60129478897554,-62.6527106187697,-71.60129478897554,-71.59508316379701,-62.68101855247207,-62.75771992321969,-71.71817595586676,-70.725956502376,-70.71285898705027,-70.725956502376,-70.725956502376,-70.71285898705027,-70.71285898705027,-62.74376987436139,-62.32322965855053,-62.51841488848623,-70.78637353399408,-70.6525211908285,-62.22804487877091,-71.58073783236799,-62.2783165067892,-71.39654816388523,-71.4179806736306,-70.82353715951612,-71.46226171488179,-71.45729819414628,-71.45729819414628,-62.65957812659976,-71.79595505130669,-71.48651416046967,-71.46629322967995,-72.40893902630248,-71.47450249294462,-72.85051899676395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
